Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
John Wall,Dwyane Wade,Marcus Thornton,C.J. McCollum,Gorgui Dieng,Wilson Chandler,Rudy Gobert,Andrew Wiggins,280.558,238.25,48,Dec82016,4,0
DeMar DeRozan,Jimmy Butler,Jamal Murray,Patrick Patterson,Rajon Rondo,Wilson Chandler,Karl-Anthony Towns,Pau Gasol,279.948,238.25,40,Dec82016,5,0
Klay Thompson,Dwyane Wade,Jimmy Butler,Richaun Holmes,Jameer Nelson,Marcin Gortat,Kawhi Leonard,Andrew Wiggins,280.198,237.0,18,Dec82016,5,0
John Wall,Joe Johnson,Richaun Holmes,Patty Mills,Jameer Nelson,Kevin Durant,Joel Embiid,Marcin Gortat,279.658,236.5,36,Dec82016,6,0
John Wall,Bradley Beal,Kyle Lowry,Richaun Holmes,Jameer Nelson,Marcin Gortat,Mason Plumlee,Danilo Gallinari,280.298,236.0,10,Dec82016,5,0
Anthony Davis,Dwyane Wade,Tony Allen,Ricky Rubio,Jameer Nelson,Cory Joseph,Karl-Anthony Towns,Danilo Gallinari,279.738,235.75,17,Dec82016,6,0
Bradley Beal,C.J. McCollum,JaMychal Green,Sergio Rodriguez,Jameer Nelson,Wilson Chandler,Karl-Anthony Towns,Marcin Gortat,279.768,235.25,13,Dec82016,6,0
John Wall,Troy Daniels,Kyle Lowry,Patrick Patterson,Jameer Nelson,Marc Gasol,Mason Plumlee,Danilo Gallinari,280.138,235.25,24,Dec82016,5,0
John Wall,Dwyane Wade,Damian Lillard,Langston Galloway,Nikola Mirotic,Joel Embiid,Mason Plumlee,Danilo Gallinari,279.868,235.0,48,Dec82016,5,0
Draymond Green,John Wall,Troy Daniels,C.J. McCollum,Patrick Patterson,Jameer Nelson,Mason Plumlee,Kawhi Leonard,280.438,235.0,2,Dec82016,5,0
John Wall,Bradley Beal,Joe Johnson,C.J. McCollum,Cory Joseph,Wilson Chandler,Marc Gasol,Mason Plumlee,279.668,234.25,34,Dec82016,6,0
Damian Lillard,Jimmy Butler,JaMychal Green,Patrick Patterson,Sergio Rodriguez,Jameer Nelson,Taj Gibson,Karl-Anthony Towns,280.438,233.75,3,Dec82016,5,0
John Wall,Jimmy Butler,Will Barton,Langston Galloway,Jameer Nelson,Gorgui Dieng,Zach Randolph,Andrew Wiggins,280.898,233.5,29,Dec82016,4,0
Troy Daniels,Stephen Curry,Jimmy Butler,Joe Johnson,JaMychal Green,Jameer Nelson,Karl-Anthony Towns,Pau Gasol,280.468,232.5,50,Dec82016,4,0
Dwyane Wade,Jimmy Butler,Jamal Murray,Patrick Patterson,Ricky Rubio,Kevin Durant,Karl-Anthony Towns,Pau Gasol,280.238,232.5,14,Dec82016,5,0
Dwyane Wade,Troy Daniels,Jimmy Butler,Ricky Rubio,Patty Mills,Wilson Chandler,Marc Gasol,Joel Embiid,281.018,232.25,25,Dec82016,4,0
Dwyane Wade,Jimmy Butler,Will Barton,Ricky Rubio,Jameer Nelson,Zach Randolph,Taj Gibson,Kevin Durant,281.028,232.0,24,Dec82016,4,0
John Wall,Bradley Beal,Dwyane Wade,Damian Lillard,LaMarcus Aldridge,Jameer Nelson,Zach Randolph,Andre Iguodala,279.658,232.0,35,Dec82016,6,0
Damian Lillard,Jimmy Butler,Kyle Lowry,Richaun Holmes,Jameer Nelson,Karl-Anthony Towns,Robin Lopez,Andre Iguodala,279.608,231.75,39,Dec82016,6,0
Draymond Green,John Wall,Troy Daniels,Jimmy Butler,Jameer Nelson,Shelvin Mack,Marcin Gortat,Danilo Gallinari,282.138,230.75,2,Dec82016,4,0
Anthony Davis,Anthony Brown,John Wall,Dwyane Wade,C.J. McCollum,Langston Galloway,Richaun Holmes,Mason Plumlee,281.778,229.5,9,Dec82016,4,0
Anthony Davis,Anthony Brown,Bradley Beal,Dwyane Wade,Richaun Holmes,Ricky Rubio,Jameer Nelson,Karl-Anthony Towns,279.708,229.5,26,Dec82016,6,0
John Wall,DeMar DeRozan,Jimmy Butler,Patty Mills,Jameer Nelson,Taj Gibson,Wilson Chandler,Boris Diaw,282.798,229.25,43,Dec82016,3,0
John Wall,Dwyane Wade,C.J. McCollum,Richaun Holmes,Patty Mills,Zach Randolph,Wilson Chandler,Joel Embiid,280.118,229.25,25,Dec82016,5,0
John Wall,Dwyane Wade,Jimmy Butler,C.J. McCollum,Ersan Ilyasova,Ricky Rubio,Marcin Gortat,Boris Diaw,284.528,228.75,28,Dec82016,3,0
John Wall,Jimmy Butler,Kyle Lowry,Jameer Nelson,Zach Randolph,Markieff Morris,Marcin Gortat,Andre Iguodala,279.958,227.5,39,Dec82016,5,0
Anthony Davis,Evan Turner,C.J. McCollum,Patrick Patterson,Ricky Rubio,Jameer Nelson,Wilson Chandler,Joel Embiid,284.018,227.5,33,Dec82016,3,0
John Wall,Bradley Beal,Joe Johnson,C.J. McCollum,Patrick Patterson,Jameer Nelson,Taj Gibson,Karl-Anthony Towns,281.018,227.5,26,Dec82016,4,0
Anthony Davis,John Wall,Dwyane Wade,Langston Galloway,Cory Joseph,Gorgui Dieng,Wilson Chandler,Andre Iguodala,279.988,226.5,36,Dec82016,5,0
Draymond Green,John Wall,Klay Thompson,Jameer Nelson,Cory Joseph,Wilson Chandler,Mason Plumlee,Andrew Wiggins,281.478,226.5,12,Dec82016,4,0
Bradley Beal,Troy Daniels,Damian Lillard,Jimmy Butler,Rajon Rondo,Jameer Nelson,Gorgui Dieng,Wilson Chandler,284.108,226.0,32,Dec82016,3,0
Dwyane Wade,Troy Daniels,Damian Lillard,C.J. McCollum,JaMychal Green,Jameer Nelson,Marcin Gortat,Kawhi Leonard,280.428,225.75,4,Dec82016,5,0
Anthony Davis,Bradley Beal,Troy Daniels,C.J. McCollum,Jameer Nelson,Cory Joseph,Mason Plumlee,Andrew Wiggins,279.868,225.75,49,Dec82016,5,0
Anthony Davis,Klay Thompson,Dwyane Wade,JaMychal Green,Jameer Nelson,Cory Joseph,Mason Plumlee,Danilo Gallinari,279.798,223.75,5,Dec82016,6,0
Klay Thompson,Damian Lillard,Jimmy Butler,C.J. McCollum,Jameer Nelson,Taj Gibson,Rudy Gobert,Andre Iguodala,280.638,223.25,43,Dec82016,4,0
John Wall,Gerald Henderson,Damian Lillard,Jameer Nelson,Wilson Chandler,Rudy Gobert,Pau Gasol,Danilo Gallinari,282.488,223.25,45,Dec82016,3,0
Anthony Davis,Jimmy Butler,Jamal Murray,Ersan Ilyasova,Jameer Nelson,Cory Joseph,Wilson Chandler,Marcin Gortat,286.108,220.5,20,Dec82016,3,0
John Wall,Troy Daniels,Marcus Thornton,Jimmy Butler,Sergio Rodriguez,LaMarcus Aldridge,Jameer Nelson,Karl-Anthony Towns,279.928,220.0,42,Dec82016,5,0
Dwyane Wade,Damian Lillard,Joe Johnson,Jamal Murray,Jameer Nelson,Wilson Chandler,Karl-Anthony Towns,Joel Embiid,288.988,218.25,8,Dec82016,3,0
John Wall,Buddy Hield,Jimmy Butler,C.J. McCollum,Jameer Nelson,Gorgui Dieng,Karl-Anthony Towns,Andre Iguodala,281.988,217.75,4,Dec82016,4,0
Anthony Davis,John Wall,Dwyane Wade,Jamal Murray,Richaun Holmes,Jameer Nelson,Danilo Gallinari,Troy Williams,279.608,215.25,40,Dec82016,6,0
Anthony Davis,John Wall,Dwyane Wade,Troy Daniels,Joe Johnson,Patty Mills,Cory Joseph,Mason Plumlee,280.338,214.25,8,Dec82016,5,0
John Wall,Troy Daniels,Jimmy Butler,C.J. McCollum,LaMarcus Aldridge,Jameer Nelson,Zach Randolph,Markieff Morris,279.748,212.5,16,Dec82016,6,0
John Wall,Klay Thompson,Jimmy Butler,Jamal Murray,Pascal Siakam,Jameer Nelson,Karl-Anthony Towns,Pau Gasol,281.798,207.5,8,Dec82016,4,0
John Wall,Klay Thompson,Joe Johnson,C.J. McCollum,LaMarcus Aldridge,Jameer Nelson,Gorgui Dieng,Wilson Chandler,280.498,205.25,49,Dec82016,4,0
