Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Monta Ellis,Glenn Robinson III,Patrick Patterson,Robin Lopez,Kyle Lowry,DeMarcus Cousins,Will Barton,DeMar DeRozan,275.808,243.25,21,Nov202016,5,6
Damian Lillard,Paul Millsap,Thaddeus Young,Rudy Gobert,Derrick Rose,Kyle O'Quinn,Kyle Lowry,Will Barton,276.288,243.25,44,Nov202016,4,6
Glenn Robinson III,Julius Randle,Rudy Gobert,Maurice Harkless,Ed Davis,Russell Westbrook,Rajon Rondo,DeMar DeRozan,276.808,243.0,24,Nov202016,4,6
Victor Oladipo,Julius Randle,Rudy Gobert,Carmelo Anthony,Brook Lopez,Shelvin Mack,Jimmy Butler,Will Barton,276.838,242.5,23,Nov202016,4,6
Monta Ellis,Lou Williams,Kristaps Porzingis,Rudy Gobert,Kyle Lowry,Ty Lawson,DeMarcus Cousins,Joe Johnson,275.298,242.25,42,Nov202016,6,6
Rudy Gay,Jordan Clarkson,Thaddeus Young,Pascal Siakam,Brook Lopez,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,277.308,241.75,7,Nov202016,4,6
Rodney Hood,Trevor Booker,Julius Randle,Maurice Harkless,Brook Lopez,Mason Plumlee,Russell Westbrook,Ty Lawson,278.738,241.0,36,Nov202016,3,6
Wilson Chandler,Glenn Robinson III,Pascal Siakam,Rudy Gobert,Russell Westbrook,Ty Lawson,DeMarcus Cousins,Will Barton,276.628,240.5,29,Nov202016,4,6
Paul Millsap,Victor Oladipo,Julius Randle,Thaddeus Young,Robin Lopez,Derrick Rose,Will Barton,DeMar DeRozan,275.448,240.5,14,Nov202016,6,6
Wilson Chandler,Julius Randle,Ed Davis,Kent Bazemore,Russell Westbrook,Ty Lawson,DeMarcus Cousins,Joe Johnson,276.538,240.25,33,Nov202016,4,6
Damian Lillard,Rodney Hood,Paul Millsap,Danilo Gallinari,Rudy Gobert,Brook Lopez,Rajon Rondo,Ty Lawson,277.058,239.5,14,Nov202016,4,6
Paul Millsap,Jordan Clarkson,Julius Randle,Brook Lopez,Kyle Lowry,Rajon Rondo,Taj Gibson,Will Barton,280.178,238.25,24,Nov202016,3,6
Victor Oladipo,Julius Randle,Rudy Gobert,Robin Lopez,Derrick Rose,Jeff Teague,Will Barton,DeMar DeRozan,275.258,237.0,48,Nov202016,6,6
Monta Ellis,Kristaps Porzingis,Nikola Mirotic,Brook Lopez,Shelvin Mack,DeMarcus Cousins,Andre Roberson,DeMar DeRozan,277.368,236.75,5,Nov202016,4,6
Damian Lillard,Kristaps Porzingis,Matt Barnes,Nikola Mirotic,Brook Lopez,Bojan Bogdanovic,Ty Lawson,DeMarcus Cousins,276.378,236.5,40,Nov202016,4,6
Damian Lillard,Paul Millsap,Wilson Chandler,Thaddeus Young,Robin Lopez,Ty Lawson,Will Barton,DeMar DeRozan,275.978,236.5,7,Nov202016,5,6
Damian Lillard,Monta Ellis,Wilson Chandler,Trevor Booker,C.J. McCollum,Kyle O'Quinn,Ty Lawson,DeMarcus Cousins,279.698,236.25,27,Nov202016,3,6
Wilson Chandler,Julius Randle,Nikola Mirotic,Rudy Gobert,Brook Lopez,Kyle Lowry,Ty Lawson,DeMar DeRozan,287.618,235.75,2,Nov202016,3,6
Monta Ellis,Wilson Chandler,Jordan Clarkson,Julius Randle,Thaddeus Young,Dwight Howard,Rajon Rondo,DeMar DeRozan,275.768,235.5,26,Nov202016,5,6
Monta Ellis,Wilson Chandler,Pascal Siakam,Ed Davis,Kyle Lowry,Rajon Rondo,DeMarcus Cousins,DeMar DeRozan,275.708,235.25,33,Nov202016,5,6
Monta Ellis,Wilson Chandler,DeMarre Carroll,Brook Lopez,Tim Hardaway Jr.,Emmanuel Mudiay,DeMarcus Cousins,DeMar DeRozan,275.488,235.0,11,Nov202016,6,6
Rodney Hood,Monta Ellis,Kristaps Porzingis,Thaddeus Young,Derrick Rose,Brook Lopez,DeMarcus Cousins,Terrence Ross,275.958,234.25,10,Nov202016,5,6
Damian Lillard,Trevor Booker,Julius Randle,Thaddeus Young,Robin Lopez,Rajon Rondo,Will Barton,DeMar DeRozan,275.878,232.0,16,Nov202016,5,6
Trevor Booker,Derrick Rose,Brook Lopez,Kent Bazemore,Kyle Lowry,Ty Lawson,DeMarcus Cousins,Will Barton,281.778,232.0,13,Nov202016,3,6
Monta Ellis,Matt Barnes,Julius Randle,Maurice Harkless,Kyle O'Quinn,Russell Westbrook,DeMarcus Cousins,Joe Johnson,277.228,230.0,8,Nov202016,4,6
Julius Randle,Patrick Patterson,Derrick Rose,Brook Lopez,Rajon Rondo,DeMarcus Cousins,Joe Johnson,DeMar DeRozan,282.778,229.0,10,Nov202016,3,6
Rodney Hood,Wilson Chandler,Carmelo Anthony,Derrick Rose,Brook Lopez,Taj Gibson,Will Barton,DeMar DeRozan,277.838,229.0,48,Nov202016,3,6
Rodney Hood,Paul Millsap,Kristaps Porzingis,Matt Barnes,Maurice Harkless,Brook Lopez,Rajon Rondo,DeMar DeRozan,275.278,227.5,45,Nov202016,6,6
Wilson Chandler,Matt Barnes,Victor Oladipo,Jordan Clarkson,Brook Lopez,Kyle Lowry,DeMarcus Cousins,Joe Johnson,277.648,227.25,50,Nov202016,3,6
Monta Ellis,Trevor Booker,Rudy Gobert,Maurice Harkless,Derrick Rose,Kyle Lowry,Rajon Rondo,DeMar DeRozan,275.528,222.5,5,Nov202016,6,6
Monta Ellis,Rudy Gay,Wilson Chandler,Brook Lopez,Randy Foye,DeMarcus Cousins,Terrence Ross,DeMar DeRozan,275.908,222.0,14,Nov202016,5,6
Monta Ellis,Thaddeus Young,Rudy Gobert,Rondae Hollis-Jefferson,Derrick Rose,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,277.198,222.0,11,Nov202016,4,6
Lou Williams,Julius Randle,Rudy Gobert,Maurice Harkless,Derrick Rose,C.J. McCollum,Ty Lawson,DeMarcus Cousins,275.928,221.75,13,Nov202016,5,6
Kristaps Porzingis,Matt Barnes,Julius Randle,C.J. McCollum,Kyle O'Quinn,Kyle Lowry,Will Barton,DeMar DeRozan,278.078,221.75,46,Nov202016,3,6
Julius Randle,Thaddeus Young,Robin Lopez,Maurice Harkless,Kent Bazemore,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,275.398,221.0,27,Nov202016,6,6
Rodney Hood,Rondae Hollis-Jefferson,Brook Lopez,C.J. McCollum,Ty Lawson,Shelvin Mack,DeMarcus Cousins,DeMar DeRozan,275.878,220.5,17,Nov202016,5,6
Damian Lillard,Monta Ellis,Wilson Chandler,Julius Randle,Rajon Rondo,Taj Gibson,Andre Roberson,DeMar DeRozan,275.758,219.0,27,Nov202016,5,6
Damian Lillard,Monta Ellis,Matt Barnes,Victor Oladipo,Patrick Patterson,Rudy Gobert,Brook Lopez,DeMar DeRozan,279.968,215.25,25,Nov202016,3,6
Damian Lillard,Paul Millsap,Julius Randle,Brook Lopez,Kent Bazemore,Kyle O'Quinn,Terrence Ross,DeMar DeRozan,280.918,215.25,18,Nov202016,3,6
Damian Lillard,Wilson Chandler,Trevor Booker,Victor Oladipo,Julius Randle,Dennis Schroder,Brook Lopez,Taj Gibson,275.578,213.75,47,Nov202016,5,6
Paul Millsap,Matt Barnes,Rudy Gobert,Tim Hardaway Jr.,Rajon Rondo,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,275.608,213.75,43,Nov202016,5,6
Monta Ellis,Gordon Hayward,Jordan Clarkson,Julius Randle,Robin Lopez,Maurice Harkless,Brook Lopez,DeMar DeRozan,277.338,213.0,6,Nov202016,4,6
Trevor Booker,Jordan Clarkson,Julius Randle,Rudy Gobert,Dennis Schroder,Derrick Rose,Brook Lopez,Jimmy Butler,275.738,212.0,29,Nov202016,5,6
Rodney Hood,Wilson Chandler,Jordan Clarkson,Robin Lopez,Rajon Rondo,Ty Lawson,DeMarcus Cousins,DeMar DeRozan,276.568,211.25,31,Nov202016,4,6
Damian Lillard,Matt Barnes,Glenn Robinson III,Julius Randle,Rudy Gobert,Rajon Rondo,DeMarcus Cousins,Will Barton,275.548,209.5,2,Nov202016,6,6
Monta Ellis,Jordan Clarkson,Patrick Patterson,Maurice Harkless,Kyle O'Quinn,Kyle Lowry,DeMarcus Cousins,DeMar DeRozan,275.388,208.0,30,Nov202016,6,6
Monta Ellis,Wilson Chandler,Julius Randle,Robin Lopez,Randy Foye,DeMarcus Cousins,Will Barton,DeMar DeRozan,275.518,200.25,6,Nov202016,6,6
Rodney Hood,Monta Ellis,Wilson Chandler,Matt Barnes,Julius Randle,Rudy Gobert,Derrick Rose,DeMarcus Cousins,275.368,195.25,33,Nov202016,6,6
