Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Blake Griffin,Trevor Booker,Pau Gasol,Al Jefferson,Kentavious Caldwell-Pope,Gerald Henderson,Russell Westbrook,Carmelo Anthony,270.928,239.5,23,Nov142016,4,8
Ryan Anderson,DeAndre Jordan,Avery Bradley,Kentavious Caldwell-Pope,Russell Westbrook,Derrick Rose,Marcus Morris,Vince Carter,270.248,239.5,35,Nov142016,5,8
James Harden,Luc Richard Mbah a Moute,Trevor Booker,Zach Randolph,Steven Adams,Avery Bradley,Isaiah Thomas,Rondae Hollis-Jefferson,270.088,239.5,17,Nov142016,6,8
James Harden,Luc Richard Mbah a Moute,Zach Randolph,Steven Adams,Tyler Zeller,Avery Bradley,Russell Westbrook,Dante Exum,270.078,239.0,19,Nov142016,6,8
James Harden,Trevor Booker,Hassan Whiteside,Al Jefferson,Avery Bradley,Nik Stauskas,Marcus Smart,Marcus Morris,270.008,238.0,40,Nov142016,6,8
James Harden,Rudy Gobert,Joakim Noah,James Johnson,Avery Bradley,Eric Gordon,Carmelo Anthony,Vince Carter,270.578,236.5,43,Nov142016,4,8
Trevor Booker,Joel Embiid,Trey Lyles,Gerald Henderson,Russell Westbrook,Gordon Hayward,Carmelo Anthony,Robert Covington,270.128,235.5,8,Nov142016,6,8
James Harden,Trevor Booker,Rudy Gobert,Avery Bradley,Langston Galloway,Paul George,Rondae Hollis-Jefferson,Vince Carter,271.058,235.25,17,Nov142016,4,8
Luc Richard Mbah a Moute,Ersan Ilyasova,Rudy Gobert,Pau Gasol,Avery Bradley,Russell Westbrook,Derrick Rose,Carmelo Anthony,271.138,234.25,12,Nov142016,4,8
Zach Randolph,Rudy Gobert,Joakim Noah,Kentavious Caldwell-Pope,Russell Westbrook,Isaiah Thomas,Robert Covington,Marcus Morris,274.428,234.25,15,Nov142016,3,8
James Harden,Derrick Williams,Joakim Noah,Al Jefferson,Avery Bradley,Isaiah Thomas,Paul George,Vince Carter,270.088,234.25,16,Nov142016,6,8
Blake Griffin,Trevor Booker,Joel Embiid,Joakim Noah,James Johnson,Sean Kilpatrick,Russell Westbrook,Marcus Smart,271.908,234.0,42,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Kelly Olynyk,Enes Kanter,Avery Bradley,Kentavious Caldwell-Pope,Isaiah Thomas,Robert Covington,270.808,233.25,30,Nov142016,4,8
Trevor Booker,Hassan Whiteside,Marc Gasol,Avery Bradley,Derrick Rose,Paul George,Marcus Morris,Vince Carter,270.988,233.0,18,Nov142016,4,8
Blake Griffin,Steven Adams,Al Jefferson,Avery Bradley,Kentavious Caldwell-Pope,Russell Westbrook,Derrick Rose,Vince Carter,270.018,232.75,32,Nov142016,6,8
Trevor Booker,Hassan Whiteside,Enes Kanter,Eric Gordon,Russell Westbrook,Tim Frazier,Robert Covington,Vince Carter,274.438,232.0,14,Nov142016,3,8
James Harden,DeAndre Jordan,Tyler Zeller,James Johnson,Eric Gordon,Kentavious Caldwell-Pope,Russell Westbrook,Dante Exum,270.428,231.5,4,Nov142016,5,8
James Harden,Luc Richard Mbah a Moute,Trevor Booker,Hassan Whiteside,Kelly Olynyk,James Johnson,Eric Gordon,Paul George,271.328,230.25,5,Nov142016,4,8
Trevor Booker,Marc Gasol,Trey Lyles,Avery Bradley,Gerald Henderson,Russell Westbrook,Derrick Rose,Gordon Hayward,270.378,230.25,6,Nov142016,5,8
Luc Richard Mbah a Moute,Blake Griffin,Trevor Booker,Rudy Gobert,Joakim Noah,Avery Bradley,Isaiah Thomas,Carmelo Anthony,270.328,228.0,18,Nov142016,5,8
Marc Gasol,Joel Embiid,James Johnson,Avery Bradley,Eric Gordon,Russell Westbrook,Robert Covington,Marcus Morris,273.508,227.25,20,Nov142016,3,8
Trevor Booker,Derrick Williams,Enes Kanter,Sean Kilpatrick,Kentavious Caldwell-Pope,Russell Westbrook,Isaiah Thomas,Gordon Hayward,273.078,226.75,25,Nov142016,3,8
Trevor Booker,Derrick Williams,DeAndre Jordan,Marc Gasol,James Johnson,Russell Westbrook,Chris Paul,Victor Oladipo,271.118,224.25,14,Nov142016,4,8
Blake Griffin,Joel Embiid,Al Jefferson,Avery Bradley,Kentavious Caldwell-Pope,Josh Richardson,Russell Westbrook,Rondae Hollis-Jefferson,269.978,224.0,49,Nov142016,6,8
James Harden,Luc Richard Mbah a Moute,Derrick Williams,Enes Kanter,Al Jefferson,Eric Gordon,Russell Westbrook,Carmelo Anthony,272.508,223.75,31,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Zach Randolph,Tyler Zeller,Russell Westbrook,Marcus Smart,Robert Covington,Rondae Hollis-Jefferson,270.058,223.75,25,Nov142016,6,8
Luc Richard Mbah a Moute,Trevor Booker,Joel Embiid,Rudy Gobert,Eric Gordon,Russell Westbrook,Chris Paul,Rondae Hollis-Jefferson,272.928,223.0,26,Nov142016,3,8
James Harden,Trevor Booker,Ersan Ilyasova,Al Jefferson,Trey Lyles,Russell Westbrook,Tim Frazier,Rondae Hollis-Jefferson,271.468,222.0,49,Nov142016,3,8
James Harden,Trevor Booker,Marc Gasol,Al Jefferson,Avery Bradley,Andre Roberson,Carmelo Anthony,Vince Carter,270.248,220.5,38,Nov142016,5,8
James Harden,Trevor Booker,Ersan Ilyasova,Enes Kanter,Joakim Noah,Avery Bradley,J.J. Redick,Paul George,270.668,220.25,38,Nov142016,4,8
Trevor Booker,Marc Gasol,Rudy Gobert,Josh Richardson,Russell Westbrook,Tim Frazier,Marcus Smart,Marcus Morris,272.058,219.0,41,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Trevor Booker,Marc Gasol,Avery Bradley,J.J. Redick,Tim Frazier,Derrick Rose,271.328,218.5,4,Nov142016,4,8
Trevor Booker,Kelly Olynyk,Enes Kanter,Avery Bradley,Russell Westbrook,Carmelo Anthony,Marcus Morris,Rondae Hollis-Jefferson,273.918,218.5,17,Nov142016,3,8
Trevor Booker,DeAndre Jordan,Joakim Noah,Eric Gordon,J.J. Redick,Russell Westbrook,Derrick Rose,Carmelo Anthony,272.348,218.0,37,Nov142016,3,8
James Harden,Luc Richard Mbah a Moute,Trevor Booker,Zach Randolph,Rudy Gobert,Kelly Olynyk,Tim Frazier,Carmelo Anthony,270.668,217.75,36,Nov142016,4,8
James Harden,Luc Richard Mbah a Moute,Derrick Williams,Joel Embiid,Rudy Gobert,Avery Bradley,Kentavious Caldwell-Pope,Gordon Hayward,270.878,216.5,26,Nov142016,4,8
Ersan Ilyasova,Hassan Whiteside,Joakim Noah,Avery Bradley,Russell Westbrook,Victor Oladipo,Robert Covington,Rondae Hollis-Jefferson,271.128,216.25,13,Nov142016,4,8
Trevor Booker,Zach Randolph,Ersan Ilyasova,Steven Adams,Joakim Noah,Avery Bradley,Russell Westbrook,Gordon Hayward,270.358,214.75,13,Nov142016,5,8
James Harden,Derrick Williams,Rudy Gobert,Kelly Olynyk,Andre Roberson,Russell Westbrook,Robert Covington,Vince Carter,273.178,213.5,23,Nov142016,3,8
Thaddeus Young,Joel Embiid,Rudy Gobert,J.J. Redick,Russell Westbrook,Tim Frazier,Derrick Rose,Robert Covington,270.258,212.75,31,Nov142016,5,8
Derrick Williams,DeAndre Jordan,Joel Embiid,Avery Bradley,Russell Westbrook,Tim Frazier,Derrick Rose,Rondae Hollis-Jefferson,270.268,210.25,27,Nov142016,5,8
James Harden,Trevor Booker,Derrick Williams,Hassan Whiteside,Marc Gasol,Kentavious Caldwell-Pope,Robert Covington,Rondae Hollis-Jefferson,272.888,209.25,27,Nov142016,3,8
James Harden,Richaun Holmes,Joakim Noah,Al Jefferson,Sean Kilpatrick,J.J. Redick,Russell Westbrook,Robert Covington,270.258,203.0,33,Nov142016,5,8
James Harden,Trevor Booker,Rudy Gobert,Joakim Noah,J.J. Redick,Mike Conley,Tim Frazier,Robert Covington,270.188,199.0,45,Nov142016,5,8
Luc Richard Mbah a Moute,Trevor Booker,DeAndre Jordan,Al Jefferson,Avery Bradley,Russell Westbrook,Paul George,Robert Covington,272.438,196.5,34,Nov142016,3,8
James Harden,Trevor Booker,Rudy Gobert,Joakim Noah,Avery Bradley,Gerald Henderson,Derrick Rose,Robert Covington,270.048,182.75,29,Nov142016,6,8
