Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Joakim Noah,C.J. McCollum,Jerian Grant,Courtney Lee,Damian Lillard,LeBron James,Paul Millsap,Mason Plumlee,271.738,249.25,5,Dec132016,5,6
Russell Westbrook,Stephen Curry,Robin Lopez,Joakim Noah,Dwyane Wade,Nikola Mirotic,Dennis Schroder,Jared Dudley,272.148,249.0,30,Dec132016,4,6
Russell Westbrook,Andre Iguodala,Andrew Harrison,Klay Thompson,Zach Randolph,Nikola Mirotic,Paul Millsap,Dennis Schroder,271.818,248.75,49,Dec132016,4,6
Robin Lopez,Courtney Lee,Damian Lillard,Karl-Anthony Towns,LeBron James,Nikola Mirotic,Andre Roberson,Dennis Schroder,272.148,248.25,29,Dec132016,4,6
Russell Westbrook,Andrew Harrison,Leandro Barbosa,Dwyane Wade,Kevin Love,Kyle Korver,Paul Millsap,Jared Dudley,272.468,246.5,19,Dec132016,4,6
Alexis Ajinca,Dwyane Wade,Damian Lillard,Eric Bledsoe,Aaron Gordon,Paul Millsap,JaMychal Green,Jrue Holiday,274.348,246.0,33,Dec132016,3,6
Stephen Curry,D.J. Augustin,Dwyane Wade,Jerian Grant,LeBron James,Aaron Gordon,Paul Millsap,Mason Plumlee,271.478,245.75,28,Dec132016,5,6
Stephen Curry,Dwyane Wade,Klay Thompson,Damian Lillard,Serge Ibaka,Andre Roberson,JaMychal Green,Jared Dudley,271.428,245.25,31,Dec132016,5,6
Deyonta Davis,Jerian Grant,Tony Allen,Damian Lillard,Kevin Durant,Paul Millsap,Dennis Schroder,Dwight Howard,272.918,244.75,50,Dec132016,3,6
Russell Westbrook,Leandro Barbosa,Tony Allen,Zach Randolph,Kyle O'Quinn,Devin Booker,Paul Millsap,Dennis Schroder,271.308,243.5,39,Dec132016,5,6
Russell Westbrook,Joakim Noah,Elfrid Payton,Tony Allen,Damian Lillard,Aaron Gordon,Paul Millsap,Jared Dudley,272.748,243.5,10,Dec132016,4,6
Russell Westbrook,Andrew Harrison,Dwyane Wade,Damian Lillard,Evan Turner,Jarell Martin,Mason Plumlee,Steven Adams,271.038,243.5,37,Dec132016,6,6
D.J. Augustin,Tony Allen,Damian Lillard,Kevin Love,Devin Booker,Paul Millsap,Jrue Holiday,Mason Plumlee,273.658,242.75,46,Dec132016,3,6
C.J. McCollum,Courtney Lee,Damian Lillard,Andre Roberson,Paul Millsap,JaMychal Green,Dwight Howard,Mason Plumlee,271.798,242.5,1,Dec132016,5,6
Tim Hardaway Jr.,Klay Thompson,Jerian Grant,Karl-Anthony Towns,Kevin Durant,JaMychal Green,Dennis Schroder,Mason Plumlee,271.098,241.0,21,Dec132016,6,6
Carmelo Anthony,Leandro Barbosa,Damian Lillard,Eric Bledsoe,Nikola Mirotic,Paul Millsap,Mason Plumlee,Steven Adams,274.408,241.0,32,Dec132016,3,6
Carmelo Anthony,Leandro Barbosa,Dwyane Wade,Evan Fournier,Damian Lillard,Karl-Anthony Towns,Ed Davis,Jrue Holiday,271.078,240.75,27,Dec132016,6,6
Russell Westbrook,Andre Iguodala,Andrew Harrison,Dwyane Wade,Tony Allen,Serge Ibaka,Devin Booker,Dennis Schroder,272.158,240.75,28,Dec132016,4,6
Joakim Noah,Carmelo Anthony,Dwyane Wade,Jerian Grant,Damian Lillard,LeBron James,Nikola Mirotic,Dennis Schroder,271.648,240.0,11,Dec132016,5,6
Carmelo Anthony,Andrew Harrison,Dwyane Wade,Klay Thompson,Jerian Grant,Tony Allen,Karl-Anthony Towns,Paul Millsap,277.068,239.5,10,Dec132016,3,6
JaVale McGee,Leandro Barbosa,Dwyane Wade,Tony Allen,Damian Lillard,Serge Ibaka,LeBron James,Paul Millsap,275.138,239.5,24,Dec132016,3,6
Stephen Curry,C.J. McCollum,Evan Fournier,Damian Lillard,Devin Booker,JaMychal Green,Jared Dudley,Mason Plumlee,271.058,238.0,30,Dec132016,6,6
Robin Lopez,Carmelo Anthony,C.J. McCollum,Jerian Grant,Damian Lillard,Devin Booker,Paul Millsap,Tyson Chandler,271.228,237.75,1,Dec132016,6,6
Stephen Curry,Deyonta Davis,C.J. McCollum,Dwyane Wade,Klay Thompson,Damian Lillard,Aaron Gordon,Mason Plumlee,271.228,237.5,2,Dec132016,6,6
Stephen Curry,Tim Hardaway Jr.,Tony Allen,Damian Lillard,Karl-Anthony Towns,Serge Ibaka,Devin Booker,Jared Dudley,271.238,235.5,49,Dec132016,5,6
Stephen Curry,Andre Iguodala,C.J. McCollum,Klay Thompson,Tony Allen,Damian Lillard,Ed Davis,Paul Millsap,271.838,235.25,46,Dec132016,4,6
Russell Westbrook,C.J. McCollum,Dwyane Wade,Serge Ibaka,Nikola Mirotic,Evan Turner,Jared Dudley,Mason Plumlee,271.828,232.25,48,Dec132016,4,6
Russell Westbrook,JaVale McGee,Evan Fournier,Tony Allen,Damian Lillard,Nikola Mirotic,Dennis Schroder,Mason Plumlee,275.418,229.75,20,Dec132016,3,6
Russell Westbrook,Elfrid Payton,JaVale McGee,C.J. McCollum,Tony Allen,Karl-Anthony Towns,Devin Booker,Jared Dudley,272.198,229.0,25,Dec132016,4,6
Stephen Curry,Carmelo Anthony,Dwyane Wade,Karl-Anthony Towns,Andre Roberson,JaMychal Green,Jared Dudley,Tristan Thompson,271.268,228.5,46,Dec132016,5,6
Dwyane Wade,Damian Lillard,Kevin Durant,Nikola Mirotic,Andre Roberson,JaMychal Green,Dennis Schroder,Steven Adams,271.488,227.5,27,Dec132016,5,6
Russell Westbrook,Leandro Barbosa,Klay Thompson,Karl-Anthony Towns,Evan Turner,Dennis Schroder,Jared Dudley,Tristan Thompson,273.058,226.25,49,Dec132016,3,6
Robin Lopez,Carmelo Anthony,Andrew Harrison,C.J. McCollum,Damian Lillard,Karl-Anthony Towns,Devin Booker,Jared Dudley,271.348,226.25,37,Dec132016,5,6
Russell Westbrook,Tim Hardaway Jr.,Dwyane Wade,Jerian Grant,Karl-Anthony Towns,Aaron Gordon,Evan Turner,Mason Plumlee,271.688,224.5,8,Dec132016,5,6
Carmelo Anthony,Tim Hardaway Jr.,Dwyane Wade,Eric Bledsoe,Karl-Anthony Towns,Nikola Mirotic,JaMychal Green,Tristan Thompson,271.748,224.5,4,Dec132016,5,6
Russell Westbrook,Dwyane Wade,Jerian Grant,Ed Davis,Andre Roberson,Paul Millsap,Dennis Schroder,Tristan Thompson,274.708,223.0,30,Dec132016,3,6
Russell Westbrook,JaVale McGee,Dwyane Wade,Courtney Lee,Buddy Hield,Karl-Anthony Towns,Nikola Mirotic,Paul Millsap,273.808,221.25,42,Dec132016,3,6
Russell Westbrook,Dwyane Wade,Jerian Grant,Tony Allen,Damian Lillard,Devin Booker,Jared Dudley,Tyson Chandler,272.868,220.25,1,Dec132016,4,6
Deyonta Davis,Carmelo Anthony,Dwyane Wade,Evan Fournier,Damian Lillard,Karl-Anthony Towns,Aaron Gordon,Devin Booker,271.028,220.25,43,Dec132016,6,6
C.J. McCollum,Dwyane Wade,Klay Thompson,Jerian Grant,Damian Lillard,Kevin Durant,Jared Dudley,Tristan Thompson,271.338,219.25,38,Dec132016,5,6
C.J. McCollum,D.J. Augustin,Dwyane Wade,Tony Allen,Damian Lillard,Karl-Anthony Towns,Nikola Mirotic,Dwight Howard,273.798,218.75,43,Dec132016,3,6
Russell Westbrook,Deyonta Davis,Troy Williams,Dwyane Wade,Tony Allen,Paul Millsap,JaMychal Green,Mason Plumlee,273.398,213.5,48,Dec132016,3,6
Russell Westbrook,JaVale McGee,Leandro Barbosa,Eric Bledsoe,Devin Booker,Paul Millsap,JaMychal Green,Jared Dudley,271.528,212.5,23,Dec132016,5,6
Russell Westbrook,D.J. Augustin,Dwyane Wade,Devin Booker,Evan Turner,Paul Millsap,Jared Dudley,Steven Adams,271.168,210.0,13,Dec132016,6,6
Russell Westbrook,Alexis Ajinca,C.J. McCollum,Nikola Mirotic,Devin Booker,Paul Millsap,Dennis Schroder,Jared Dudley,272.788,206.75,5,Dec132016,4,6
Russell Westbrook,JaVale McGee,C.J. McCollum,Dwyane Wade,Damian Lillard,Aaron Gordon,Andre Roberson,Jared Dudley,271.278,205.25,45,Dec132016,5,6
