Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
John Wall,Sergio Rodriguez,Gordon Hayward,Dion Waiters,Shelvin Mack,Draymond Green,Kevin Durant,Zaza Pachulia,281.208,213.25,31,Nov72016,3,0
John Wall,Nikola Mirotic,Sergio Rodriguez,Paul George,Bradley Beal,Shelvin Mack,Hassan Whiteside,Joel Embiid,277.828,213.25,21,Nov72016,4,0
Blake Griffin,Nikola Mirotic,Paul George,Evan Fournier,Shelvin Mack,Kevin Durant,Marcin Gortat,Robin Lopez,277.778,213.25,26,Nov72016,4,0
John Wall,Kemba Walker,Tyler Johnson,Kevin Durant,Markieff Morris,Jeff Green,Joel Embiid,Zaza Pachulia,279.488,212.25,45,Nov72016,3,0
Paul George,E'Twaun Moore,Chris Paul,Shelvin Mack,Goran Dragic,Kevin Durant,Joel Embiid,Zaza Pachulia,282.868,211.0,18,Nov72016,3,0
John Wall,Marvin Williams,Gordon Hayward,C.J. Miles,Shelvin Mack,Goran Dragic,Hassan Whiteside,DeAndre Jordan,276.768,210.75,20,Nov72016,5,0
John Wall,Corey Brewer,Rodney Hood,Tyler Johnson,Goran Dragic,Kevin Durant,Marcin Gortat,Cody Zeller,276.688,210.25,28,Nov72016,5,0
John Wall,Ryan Anderson,Nik Stauskas,Shelvin Mack,Goran Dragic,Kevin Durant,Hassan Whiteside,Cody Zeller,276.688,210.0,27,Nov72016,5,0
John Wall,Marvin Williams,Paul George,Kentavious Caldwell-Pope,Shelvin Mack,James Harden,Cody Zeller,Robin Lopez,283.988,209.25,14,Nov72016,3,0
Elfrid Payton,Marvin Williams,Paul George,C.J. Miles,Shelvin Mack,Anthony Davis,Markieff Morris,DeAndre Jordan,278.558,209.25,5,Nov72016,4,0
Thaddeus Young,Nicolas Batum,C.J. Miles,Rodney Hood,Shelvin Mack,Anthony Davis,Kevin Durant,Zaza Pachulia,281.528,208.5,27,Nov72016,3,0
Sergio Rodriguez,Klay Thompson,Rodney Hood,Kentavious Caldwell-Pope,Shelvin Mack,Kevin Durant,Andre Drummond,Nikola Vucevic,278.388,207.5,11,Nov72016,4,0
John Wall,Rodney Hood,Dion Waiters,Goran Dragic,Spencer Hawes,Kevin Durant,Markieff Morris,Cody Zeller,276.728,207.25,23,Nov72016,5,0
John Wall,Sergio Rodriguez,Corey Brewer,Rodney Hood,Monta Ellis,Tyler Johnson,Anthony Davis,Joel Embiid,277.248,207.0,42,Nov72016,4,0
Elfrid Payton,Blake Griffin,Klay Thompson,Kentavious Caldwell-Pope,Shelvin Mack,Anthony Davis,Markieff Morris,Cody Zeller,278.058,207.0,17,Nov72016,4,0
John Wall,Blake Griffin,Kentavious Caldwell-Pope,Shelvin Mack,Goran Dragic,Jeff Green,Andre Drummond,Marcin Gortat,284.968,206.75,11,Nov72016,3,0
Elfrid Payton,Nikola Mirotic,Klay Thompson,Shelvin Mack,James Harden,Markieff Morris,Andre Drummond,Zaza Pachulia,277.078,206.0,50,Nov72016,4,0
Ersan Ilyasova,Sergio Rodriguez,Kentavious Caldwell-Pope,Chris Paul,Tyler Johnson,Kevin Durant,Andre Drummond,Robin Lopez,276.568,204.0,44,Nov72016,5,0
Klay Thompson,Monta Ellis,Shelvin Mack,Beno Udrih,Anthony Davis,Goran Dragic,Kevin Durant,Cody Zeller,277.928,203.5,19,Nov72016,4,0
John Wall,Michael Kidd-Gilchrist,Jamal Crawford,Shelvin Mack,Goran Dragic,Kevin Durant,Aaron Gordon,Nikola Vucevic,278.148,201.75,15,Nov72016,4,0
John Wall,Nikola Mirotic,Kentavious Caldwell-Pope,Chris Paul,Tyler Johnson,Trey Lyles,Kevin Durant,Cody Zeller,276.948,201.25,8,Nov72016,5,0
John Wall,Rodney Hood,Kentavious Caldwell-Pope,Shelvin Mack,Tyler Johnson,Draymond Green,Markieff Morris,Hassan Whiteside,280.678,201.25,36,Nov72016,3,0
Elfrid Payton,Rodney Hood,Eric Gordon,Shelvin Mack,Kevin Durant,Markieff Morris,Andre Drummond,Joel Embiid,278.778,201.0,2,Nov72016,4,0
Blake Griffin,Kentavious Caldwell-Pope,Shelvin Mack,James Harden,Tyler Johnson,Kevin Durant,Zaza Pachulia,Bismack Biyombo,286.478,201.0,8,Nov72016,3,0
Sergio Rodriguez,Paul George,Monta Ellis,Kentavious Caldwell-Pope,Chris Paul,Shelvin Mack,Anthony Davis,Bismack Biyombo,281.548,200.5,26,Nov72016,3,0
John Wall,Blake Griffin,Paul George,Klay Thompson,Monta Ellis,Shelvin Mack,DeAndre Jordan,Zaza Pachulia,279.198,200.25,48,Nov72016,3,0
John Wall,Marcus Morris,Nik Stauskas,Shelvin Mack,Taj Gibson,Goran Dragic,Kevin Durant,DeAndre Jordan,276.308,200.25,24,Nov72016,6,0
John Wall,Marcus Morris,Nicolas Batum,Shelvin Mack,Goran Dragic,Jahlil Okafor,Kevin Durant,Cody Zeller,276.578,199.0,40,Nov72016,5,0
John Wall,Jon Leuer,Evan Fournier,Shelvin Mack,Anthony Davis,Goran Dragic,Markieff Morris,Zaza Pachulia,282.088,197.25,21,Nov72016,3,0
Thaddeus Young,Kentavious Caldwell-Pope,Langston Galloway,James Harden,Tyler Johnson,Markieff Morris,Andre Drummond,Joel Embiid,276.668,197.0,30,Nov72016,5,0
C.J. Miles,Monta Ellis,Shelvin Mack,Draymond Green,Goran Dragic,Kevin Durant,Markieff Morris,DeAndre Jordan,277.288,196.75,39,Nov72016,4,0
John Wall,Thaddeus Young,Sergio Rodriguez,C.J. Miles,Goran Dragic,Kevin Durant,Joel Embiid,Bismack Biyombo,281.208,196.5,32,Nov72016,3,0
John Wall,Thaddeus Young,Sergio Rodriguez,Nicolas Batum,Shelvin Mack,Markieff Morris,Andre Drummond,DeAndre Jordan,280.948,195.75,33,Nov72016,3,0
John Wall,Jeff Teague,Paul George,Kentavious Caldwell-Pope,Goran Dragic,Spencer Hawes,Markieff Morris,Joel Embiid,276.348,192.5,20,Nov72016,6,0
Thaddeus Young,Trevor Ariza,Monta Ellis,Kentavious Caldwell-Pope,Shelvin Mack,James Harden,Andre Drummond,Joel Embiid,276.908,191.5,12,Nov72016,5,0
John Wall,Elfrid Payton,Thaddeus Young,Marvin Williams,Monta Ellis,Shelvin Mack,Kevin Durant,Marcin Gortat,280.368,182.25,41,Nov72016,3,0
John Wall,Terrence Jones,Eric Gordon,Shelvin Mack,Goran Dragic,Kevin Durant,DeAndre Jordan,Cody Zeller,276.448,180.5,7,Nov72016,6,0
John Wall,Kentavious Caldwell-Pope,Dion Waiters,Tyler Johnson,Goran Dragic,Kevin Durant,Aaron Gordon,Robin Lopez,277.778,177.5,25,Nov72016,4,0
