Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
Michael Kidd-Gilchrist,Hassan Whiteside,Greg Monroe,Ryan Anderson,Sean Kilpatrick,Rodney Stuckey,LeBron James,Kevin Durant,285.458,216.0,24,Dec102016,4,10
Hassan Whiteside,Robin Lopez,Ryan Anderson,Evan Turner,Bradley Beal,Sean Kilpatrick,Chris Paul,Rajon Rondo,287.848,215.75,24,Dec102016,3,10
Hassan Whiteside,Kevin Love,Frank Kaminsky,Sean Kilpatrick,Rodney Stuckey,Evan Fournier,Rajon Rondo,Kevin Durant,284.458,215.0,48,Dec102016,6,10
Marcin Gortat,Greg Monroe,Jimmy Butler,Nicolas Batum,Sean Kilpatrick,Damian Lillard,Elfrid Payton,Jabari Parker,284.768,214.5,29,Dec102016,5,10
DeMarcus Cousins,Hassan Whiteside,JaMychal Green,Sean Kilpatrick,Wesley Matthews,Marcus Thornton,Rajon Rondo,Trevor Ariza,285.298,213.5,39,Dec102016,4,10
Robin Lopez,John Henson,Klay Thompson,Sean Kilpatrick,Wesley Matthews,Damian Lillard,Rajon Rondo,Kevin Durant,289.458,212.5,13,Dec102016,3,10
Hassan Whiteside,Robin Lopez,Nicolas Batum,Rodney McGruder,Chris Paul,Jeff Teague,Elfrid Payton,Jabari Parker,285.008,212.25,5,Dec102016,5,10
Hassan Whiteside,Brook Lopez,Trevor Booker,Nicolas Batum,Evan Turner,Bradley Beal,Patrick Beverley,Harrison Barnes,284.868,211.75,18,Dec102016,5,10
Hassan Whiteside,Rudy Gobert,Ryan Anderson,Marvin Williams,Nicolas Batum,Klay Thompson,Rodney McGruder,Damian Lillard,285.328,211.75,35,Dec102016,4,10
DeMarcus Cousins,Michael Kidd-Gilchrist,Pau Gasol,Jimmy Butler,Bojan Bogdanovic,Sean Kilpatrick,Jeff Teague,Tyler Johnson,285.208,211.5,44,Dec102016,4,10
DeMarcus Cousins,Michael Kidd-Gilchrist,Robin Lopez,Klay Thompson,Sean Kilpatrick,Evan Fournier,Chris Paul,Elfrid Payton,284.808,210.25,27,Dec102016,5,10
Michael Beasley,Hassan Whiteside,Pau Gasol,Nicolas Batum,Klay Thompson,Sean Kilpatrick,Elfrid Payton,LeBron James,287.458,210.0,29,Dec102016,3,10
Marcin Gortat,Frank Kaminsky,Jimmy Butler,Nicolas Batum,Sean Kilpatrick,Rajon Rondo,Elfrid Payton,Kevin Durant,284.548,209.5,22,Dec102016,6,10
Brook Lopez,Nikola Jokic,Nicolas Batum,Dwyane Wade,Sean Kilpatrick,Stephen Curry,Patrick Beverley,Jabari Parker,284.698,209.0,40,Dec102016,5,10
Brook Lopez,Mason Plumlee,JaMychal Green,Nicolas Batum,Sean Kilpatrick,Evan Fournier,Stephen Curry,Jeff Teague,284.858,209.0,19,Dec102016,5,10
Brook Lopez,Robin Lopez,Trevor Booker,Nicolas Batum,Klay Thompson,Damian Lillard,Jeff Teague,Trevor Ariza,289.858,208.75,10,Dec102016,3,10
Hassan Whiteside,Marcin Gortat,Darrell Arthur,Nicolas Batum,Sean Kilpatrick,Evan Fournier,Stephen Curry,Jeff Teague,284.668,208.5,49,Dec102016,5,10
DeMarcus Cousins,Mason Plumlee,Frank Kaminsky,Nicolas Batum,Sean Kilpatrick,Rodney Stuckey,Chris Paul,Rajon Rondo,285.628,207.75,12,Dec102016,4,10
Hassan Whiteside,Brook Lopez,Ryan Anderson,Sean Kilpatrick,Tony Allen,Jamal Crawford,Jeff Teague,Kevin Durant,285.398,207.75,30,Dec102016,4,10
Hassan Whiteside,John Henson,JaMychal Green,Nicolas Batum,Evan Turner,Sean Kilpatrick,Patty Mills,Kevin Durant,285.178,207.75,46,Dec102016,4,10
Hassan Whiteside,Rudy Gobert,Trevor Booker,Sean Kilpatrick,Wesley Matthews,Rodney McGruder,Elfrid Payton,Kevin Durant,287.178,207.0,34,Dec102016,3,10
Michael Kidd-Gilchrist,Hassan Whiteside,Robin Lopez,Trevor Booker,Bojan Bogdanovic,Bradley Beal,Jeff Teague,Kevin Durant,287.568,206.5,26,Dec102016,3,10
Joe Ingles,Hassan Whiteside,Brook Lopez,Ryan Anderson,Klay Thompson,Sean Kilpatrick,Eric Gordon,Damian Lillard,284.708,205.5,39,Dec102016,5,10
DeMarcus Cousins,Robin Lopez,Ryan Anderson,Nicolas Batum,Bojan Bogdanovic,Sean Kilpatrick,Patrick Beverley,Kevin Durant,286.218,202.5,49,Dec102016,3,10
Mason Plumlee,JaMychal Green,Kevin Love,Frank Kaminsky,Nicolas Batum,Klay Thompson,Sean Kilpatrick,Damian Lillard,284.738,202.5,35,Dec102016,5,10
Brook Lopez,Marcin Gortat,Ryan Anderson,Jimmy Butler,Nicolas Batum,Sean Kilpatrick,Jeff Teague,Deron Williams,285.408,202.5,28,Dec102016,4,10
Hassan Whiteside,Mason Plumlee,Nicolas Batum,Matthew Dellavedova,Bradley Beal,Jeff Teague,Rajon Rondo,Harrison Barnes,285.098,202.25,49,Dec102016,4,10
Hassan Whiteside,JaMychal Green,Kevin Love,Frank Kaminsky,Nicolas Batum,Evan Turner,Klay Thompson,Rajon Rondo,284.878,201.75,15,Dec102016,5,10
Hassan Whiteside,Nikola Jokic,Darrell Arthur,Bradley Beal,Klay Thompson,Sean Kilpatrick,Patty Mills,Kevin Durant,284.708,201.25,38,Dec102016,5,10
Hassan Whiteside,Brook Lopez,Trevor Booker,Frank Kaminsky,Evan Turner,Dwyane Wade,Sean Kilpatrick,Stephen Curry,284.468,200.5,46,Dec102016,6,10
Hassan Whiteside,Brook Lopez,Frank Kaminsky,Klay Thompson,Sean Kilpatrick,Jamal Crawford,Damian Lillard,Jabari Parker,284.688,199.5,45,Dec102016,5,10
Pau Gasol,Greg Monroe,Trevor Booker,Nicolas Batum,Dwyane Wade,Sean Kilpatrick,Jeff Teague,Kevin Durant,290.148,198.75,9,Dec102016,3,10
Hassan Whiteside,Greg Monroe,Marvin Williams,Jimmy Butler,Klay Thompson,Sean Kilpatrick,Jeff Teague,Rajon Rondo,290.718,197.25,7,Dec102016,3,10
DeMarcus Cousins,Nikola Jokic,Marvin Williams,Nicolas Batum,Bradley Beal,Sean Kilpatrick,Jeff Teague,Elfrid Payton,289.618,194.75,12,Dec102016,3,10
DeMarcus Cousins,Marcin Gortat,Nicolas Batum,Evan Turner,Sean Kilpatrick,Rajon Rondo,Patty Mills,Harrison Barnes,284.528,193.25,28,Dec102016,6,10
Brook Lopez,Kevin Love,Nicolas Batum,Bradley Beal,Sean Kilpatrick,Rajon Rondo,Jameer Nelson,Trevor Ariza,286.318,190.0,46,Dec102016,3,10
DeMarcus Cousins,Michael Beasley,Hassan Whiteside,Ryan Anderson,Sean Kilpatrick,Eric Gordon,Wesley Matthews,Jeff Teague,284.538,189.5,23,Dec102016,6,10
DeMarcus Cousins,Michael Kidd-Gilchrist,Hassan Whiteside,Trevor Booker,Dwyane Wade,Sean Kilpatrick,Rodney Stuckey,Trevor Ariza,285.498,188.0,21,Dec102016,4,10
Michael Kidd-Gilchrist,Hassan Whiteside,Kevin Love,Evan Turner,Sean Kilpatrick,Rodney McGruder,Damian Lillard,Jeff Teague,288.468,185.75,17,Dec102016,3,10
Brook Lopez,John Henson,Trevor Booker,Nicolas Batum,Sean Kilpatrick,Rodney McGruder,John Wall,Stephen Curry,284.468,185.75,45,Dec102016,6,10
DeMarcus Cousins,Michael Kidd-Gilchrist,Greg Monroe,C.J. Miles,Bradley Beal,Sean Kilpatrick,Damian Lillard,Rajon Rondo,286.388,184.5,44,Dec102016,3,10
DeMarcus Cousins,Michael Kidd-Gilchrist,Pau Gasol,Trevor Booker,Nicolas Batum,Klay Thompson,Wesley Matthews,Rajon Rondo,289.218,183.75,14,Dec102016,3,10
Brook Lopez,Kevin Love,Frank Kaminsky,Matthew Dellavedova,Klay Thompson,Sean Kilpatrick,Jeff Teague,Kevin Durant,285.138,181.25,48,Dec102016,4,10
DeMarcus Cousins,Brook Lopez,Trevor Booker,Sean Kilpatrick,Malcolm Brogdon,Jeff Teague,Rajon Rondo,Jabari Parker,288.028,166.5,21,Dec102016,3,10
DeMarcus Cousins,Michael Beasley,Nikola Jokic,Evan Turner,Klay Thompson,Sean Kilpatrick,Stephen Curry,Rajon Rondo,284.938,162.75,8,Dec102016,5,10
