Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
DeMar DeRozan,Ish Smith,Marcus Thornton,Al Jefferson,DeMarcus Cousins,Kyle Lowry,Jeff Teague,Marcus Morris,277.448,229.25,34,Nov112016,3,8
John Wall,Noah Vonleh,Avery Bradley,Ish Smith,Joel Embiid,Mason Plumlee,Isaiah Thomas,Carmelo Anthony,277.278,228.75,38,Nov112016,3,8
Channing Frye,Ish Smith,Evan Fournier,Tristan Thompson,Isaiah Thomas,DeMarcus Cousins,Carmelo Anthony,Jeff Teague,275.108,228.5,42,Nov112016,6,8
John Wall,Derrick Favors,Elfrid Payton,Marcus Thornton,Courtney Lee,Rudy Gobert,Isaiah Thomas,Gordon Hayward,276.468,228.5,2,Nov112016,4,8
Derrick Rose,Noah Vonleh,Marcus Thornton,Andre Drummond,C.J. McCollum,Isaiah Thomas,Carmelo Anthony,Gordon Hayward,277.148,228.5,42,Nov112016,3,8
Evan Fournier,Marcus Thornton,Enes Kanter,Damian Lillard,Isaiah Thomas,Marreese Speights,Kawhi Leonard,Jeff Teague,275.188,228.25,18,Nov112016,6,8
Evan Fournier,Marcus Thornton,Courtney Lee,Damian Lillard,Isaiah Thomas,Spencer Hawes,Kawhi Leonard,Gordon Hayward,275.548,227.25,11,Nov112016,5,8
Marvin Williams,Elfrid Payton,Kentavious Caldwell-Pope,Enes Kanter,Isaiah Thomas,Paul George,Carmelo Anthony,Jeff Teague,277.388,226.25,35,Nov112016,3,8
Noah Vonleh,DeMar DeRozan,Mason Plumlee,Al Jefferson,Chris Paul,C.J. Miles,Damian Lillard,Carmelo Anthony,275.538,226.0,12,Nov112016,5,8
Jon Leuer,Ish Smith,Andre Drummond,C.J. Miles,Dante Exum,Isaiah Thomas,LeBron James,Carmelo Anthony,275.108,224.75,41,Nov112016,6,8
Rodney Hood,Ish Smith,Marcus Thornton,Courtney Lee,Dante Exum,LeBron James,DeMarcus Cousins,Paul George,275.118,224.0,37,Nov112016,6,8
John Wall,Channing Frye,DeMar DeRozan,Marcus Thornton,Enes Kanter,Chris Paul,C.J. Miles,Jeff Teague,277.238,223.5,39,Nov112016,3,8
Marcus Thornton,Courtney Lee,Joel Embiid,Iman Shumpert,Isaiah Thomas,DeMarcus Cousins,Kyle Lowry,Carmelo Anthony,281.538,223.25,4,Nov112016,3,8
Jon Leuer,Rodney Hood,Marcus Thornton,Andre Drummond,Brandon Jennings,Isaiah Thomas,LeBron James,Jeff Teague,275.258,222.75,3,Nov112016,6,8
Elfrid Payton,DeMar DeRozan,Evan Fournier,Marcus Thornton,Joel Embiid,Al Jefferson,LeBron James,Carmelo Anthony,276.768,222.75,48,Nov112016,3,8
Jon Leuer,DeMar DeRozan,Rodney Hood,Ish Smith,Marcus Thornton,Joel Embiid,Kyrie Irving,Kawhi Leonard,275.148,221.0,28,Nov112016,6,8
John Wall,Rodney Hood,Al Jefferson,C.J. Miles,Isaiah Thomas,Marreese Speights,Paul George,Jeff Teague,275.688,220.5,47,Nov112016,4,8
Derrick Favors,Rodney Hood,Ish Smith,Marcus Thornton,Isaiah Thomas,LeBron James,Spencer Hawes,Jeff Teague,275.148,220.25,29,Nov112016,6,8
Marvin Williams,Rodney Hood,Marcus Thornton,Nikola Vucevic,Chris Paul,Iman Shumpert,LeBron James,Jeff Teague,275.098,220.0,48,Nov112016,6,8
DeMar DeRozan,Marcus Thornton,Courtney Lee,Spencer Hawes,Kemba Walker,Paul George,Carmelo Anthony,Jeff Teague,275.698,219.5,45,Nov112016,4,8
Kentavious Caldwell-Pope,Marcus Thornton,Al Jefferson,Isaiah Thomas,Markieff Morris,Kyrie Irving,Kawhi Leonard,Jeff Teague,276.068,219.5,22,Nov112016,4,8
Jon Leuer,Elfrid Payton,DeMar DeRozan,Rodney Hood,Joel Embiid,Iman Shumpert,Isaiah Thomas,Kawhi Leonard,275.468,219.25,16,Nov112016,5,8
Jon Leuer,Courtney Lee,Lucas Nogueira,Chris Paul,Isaiah Thomas,Carmelo Anthony,Gordon Hayward,Jeff Teague,278.668,218.25,22,Nov112016,3,8
Marcus Thornton,Mason Plumlee,Brandon Jennings,Isaiah Thomas,LeBron James,Kyrie Irving,Spencer Hawes,Carmelo Anthony,275.618,218.0,2,Nov112016,5,8
Derrick Favors,Ish Smith,Marcus Thornton,Courtney Lee,Andre Drummond,Isaiah Thomas,Kawhi Leonard,Jeff Teague,275.308,216.5,36,Nov112016,5,8
Frank Kaminsky,DeMar DeRozan,Rodney Hood,Ish Smith,Nikola Vucevic,Carmelo Anthony,Gordon Hayward,Jeff Teague,275.768,214.75,40,Nov112016,4,8
Marcus Thornton,Dante Exum,LeBron James,Kyle Lowry,Marreese Speights,Carmelo Anthony,Gordon Hayward,Jeff Teague,277.378,214.0,36,Nov112016,3,8
John Wall,DeMar DeRozan,Rodney Hood,Marcus Thornton,Nikola Vucevic,Dante Exum,Isaiah Thomas,Markieff Morris,279.868,213.75,13,Nov112016,3,8
Channing Frye,Rodney Hood,Dante Exum,Isaiah Thomas,Kyrie Irving,DeMarcus Cousins,Carmelo Anthony,Marcus Morris,275.388,212.5,26,Nov112016,5,8
Jon Leuer,Elfrid Payton,Marcus Thornton,Joel Embiid,Chris Paul,DeMarcus Cousins,Jeff Teague,Maurice Harkless,276.158,211.5,16,Nov112016,4,8
Noah Vonleh,DeMar DeRozan,Courtney Lee,Joel Embiid,Chris Paul,C.J. Miles,Kyrie Irving,Carmelo Anthony,275.158,211.25,23,Nov112016,6,8
Noah Vonleh,Marcus Thornton,Nikola Vucevic,Joel Embiid,Chris Paul,Kemba Walker,Carmelo Anthony,Jeff Teague,275.958,211.0,29,Nov112016,4,8
Rodney Hood,Marcus Thornton,Enes Kanter,Isaiah Thomas,Kyle Lowry,Spencer Hawes,Kawhi Leonard,Jeff Teague,275.318,210.75,34,Nov112016,5,8
John Wall,DeMar DeRozan,Marcus Thornton,Courtney Lee,Mason Plumlee,Damian Lillard,DeMarre Carroll,Carmelo Anthony,275.848,210.25,34,Nov112016,4,8
John Wall,Marvin Williams,Derrick Rose,Evan Fournier,Courtney Lee,Nikola Vucevic,Isaiah Thomas,Carmelo Anthony,275.198,210.0,14,Nov112016,6,8
DeMar DeRozan,Ish Smith,Kentavious Caldwell-Pope,Marcus Thornton,Chris Paul,Isaiah Thomas,Marreese Speights,Carmelo Anthony,283.848,209.0,2,Nov112016,3,8
John Wall,Noah Vonleh,Marcus Thornton,Al Jefferson,Isaiah Thomas,LeBron James,Jeff Teague,Robert Covington,275.308,208.5,37,Nov112016,5,8
John Wall,Richaun Holmes,Marcus Thornton,Rudy Gobert,Isaiah Thomas,Carmelo Anthony,Jeff Teague,Marcus Morris,275.288,207.0,46,Nov112016,5,8
Elfrid Payton,Rodney Hood,Marcus Thornton,Isaiah Thomas,Kyrie Irving,Tobias Harris,DeMarcus Cousins,Marreese Speights,275.108,204.25,43,Nov112016,6,8
Derrick Rose,Rodney Hood,Marcus Thornton,Mason Plumlee,C.J. Miles,DeMarcus Cousins,Carmelo Anthony,Jeff Teague,278.308,202.5,28,Nov112016,3,8
Marvin Williams,Derrick Rose,Courtney Lee,Nikola Vucevic,Mason Plumlee,Isaiah Thomas,Kawhi Leonard,Carmelo Anthony,275.158,200.75,22,Nov112016,6,8
Marvin Williams,Elfrid Payton,Marcus Thornton,Nikola Vucevic,Chris Paul,Isaiah Thomas,DeMarre Carroll,Kawhi Leonard,275.568,199.25,6,Nov112016,5,8
Jon Leuer,Ish Smith,Marcus Thornton,Joel Embiid,Kyrie Irving,Kawhi Leonard,Carmelo Anthony,Jeff Teague,275.118,193.5,36,Nov112016,6,8
Elfrid Payton,Marcus Thornton,Courtney Lee,Nikola Vucevic,Damian Lillard,Isaiah Thomas,LeBron James,Marreese Speights,275.438,190.0,19,Nov112016,5,8
