Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
DeAndre Jordan,Lou Williams,Evan Turner,Rudy Gay,Giannis Antetokounmpo,Brandon Jennings,Tim Hardaway Jr.,Hassan Whiteside,294.348,235.5,44,Dec72016,3,0
Nikola Vucevic,Blake Griffin,Kevin Love,Maurice Harkless,Eric Gordon,Goran Dragic,Dennis Schroder,Tim Hardaway Jr.,292.388,235.25,40,Dec72016,5,0
Maurice Harkless,Lou Williams,Sean Kilpatrick,Kentavious Caldwell-Pope,Josh McRoberts,Kevin Durant,Goran Dragic,Al Horford,293.668,234.25,5,Dec72016,4,0
C.J. McCollum,John Henson,Blake Griffin,Sean Kilpatrick,Josh McRoberts,Marcus Smart,Kevin Durant,Jeff Teague,292.778,234.0,48,Dec72016,4,0
C.J. McCollum,Nikola Vucevic,Lou Williams,LeBron James,Jeff Green,Goran Dragic,Tim Hardaway Jr.,Al Horford,292.678,233.0,6,Dec72016,5,0
DeAndre Jordan,Nikola Vucevic,Blake Griffin,Julius Randle,Maurice Harkless,Goran Dragic,Kemba Walker,Tim Hardaway Jr.,292.568,232.5,20,Dec72016,5,0
Nikola Vucevic,Blake Griffin,Sean Kilpatrick,Wesley Matthews,Courtney Lee,Rudy Gay,Elfrid Payton,Hassan Whiteside,293.018,231.0,32,Dec72016,4,0
Nikola Vucevic,Carmelo Anthony,Nicolas Batum,Kevin Durant,Dennis Schroder,Brandon Jennings,Tim Hardaway Jr.,Al Horford,292.328,230.75,44,Dec72016,5,0
Dwight Powell,Maurice Harkless,Sean Kilpatrick,Kevin Durant,Tobias Harris,Eric Bledsoe,Emmanuel Mudiay,Al Horford,292.298,230.25,2,Dec72016,6,0
C.J. McCollum,Greg Monroe,Danilo Gallinari,Marcus Smart,Tobias Harris,Goran Dragic,Jeff Teague,Hassan Whiteside,292.298,230.25,49,Dec72016,5,0
Nikola Vucevic,Blake Griffin,Wesley Matthews,Josh McRoberts,Courtney Lee,Kevin Durant,Eric Bledsoe,Dennis Schroder,292.168,229.5,25,Dec72016,6,0
James Harden,Nikola Vucevic,Julius Randle,Jared Dudley,Wesley Matthews,Evan Turner,Elfrid Payton,Hassan Whiteside,292.098,229.25,38,Dec72016,6,0
James Harden,Julius Randle,Kevin Love,Wesley Matthews,Josh McRoberts,Evan Turner,Eric Bledsoe,Elfrid Payton,292.168,229.25,26,Dec72016,6,0
James Harden,DeAndre Jordan,Cody Zeller,Blake Griffin,Maurice Harkless,Courtney Lee,Goran Dragic,Tim Hardaway Jr.,292.288,228.75,6,Dec72016,6,0
C.J. McCollum,Blake Griffin,Jared Dudley,Danilo Gallinari,Maurice Harkless,Josh McRoberts,Giannis Antetokounmpo,Goran Dragic,294.468,228.0,43,Dec72016,3,0
Lou Williams,Kentavious Caldwell-Pope,Josh McRoberts,Tobias Harris,Giannis Antetokounmpo,Eric Bledsoe,Emmanuel Mudiay,Al Horford,292.918,227.25,35,Dec72016,4,0
C.J. McCollum,Greg Monroe,Jared Dudley,Lou Williams,Kevin Durant,Kemba Walker,Tim Hardaway Jr.,Hassan Whiteside,292.468,226.0,31,Dec72016,5,0
C.J. McCollum,Jared Dudley,Marcus Smart,Kevin Durant,Rudy Gay,Dennis Schroder,Tim Hardaway Jr.,Hassan Whiteside,292.118,226.0,34,Dec72016,6,0
Julius Randle,Kevin Love,Eric Gordon,Kevin Durant,Elfrid Payton,Brandon Jennings,Tim Hardaway Jr.,Hassan Whiteside,293.948,226.0,50,Dec72016,3,0
Nikola Vucevic,Danilo Gallinari,Lou Williams,Sean Kilpatrick,Courtney Lee,Tobias Harris,Goran Dragic,Hassan Whiteside,292.058,225.75,49,Dec72016,6,0
John Henson,Maurice Harkless,Sean Kilpatrick,Tobias Harris,Eric Bledsoe,Kemba Walker,Elfrid Payton,Hassan Whiteside,292.128,224.25,32,Dec72016,6,0
James Harden,Nikola Vucevic,Clint Capela,Blake Griffin,Jared Dudley,Evan Turner,Goran Dragic,Tim Hardaway Jr.,292.368,223.25,41,Dec72016,5,0
James Harden,DeAndre Jordan,Kevin Love,Danilo Gallinari,Wesley Matthews,Tobias Harris,Brandon Jennings,Tim Hardaway Jr.,295.098,223.0,33,Dec72016,3,0
Nikola Vucevic,Carmelo Anthony,Kentavious Caldwell-Pope,Josh McRoberts,Rudy Gay,Giannis Antetokounmpo,Goran Dragic,Tim Hardaway Jr.,292.848,222.75,40,Dec72016,4,0
James Harden,Blake Griffin,Maurice Harkless,Josh McRoberts,Marcus Smart,Tobias Harris,Elfrid Payton,Al Horford,294.308,222.75,45,Dec72016,3,0
Julius Randle,Danilo Gallinari,Marcus Smart,Goran Dragic,Dennis Schroder,Elfrid Payton,Hassan Whiteside,Al Horford,292.758,222.0,50,Dec72016,4,0
DeAndre Jordan,Sean Kilpatrick,Evan Turner,Tobias Harris,Eric Bledsoe,Dennis Schroder,Elfrid Payton,Hassan Whiteside,292.668,222.0,9,Dec72016,5,0
C.J. McCollum,Greg Monroe,Blake Griffin,Lou Williams,Josh McRoberts,Kevin Durant,Eric Bledsoe,Brandon Jennings,292.818,222.0,45,Dec72016,4,0
C.J. McCollum,John Henson,Julius Randle,Nicolas Batum,Tobias Harris,Goran Dragic,Tim Hardaway Jr.,Hassan Whiteside,293.408,220.75,13,Dec72016,4,0
Blake Griffin,Kevin Love,Sean Kilpatrick,Josh McRoberts,Will Barton,Goran Dragic,Kemba Walker,Tim Hardaway Jr.,292.818,220.25,44,Dec72016,4,0
Kentavious Caldwell-Pope,Marcus Smart,Rudy Gay,Eric Bledsoe,Dennis Schroder,Tim Hardaway Jr.,Hassan Whiteside,Al Horford,292.428,219.25,36,Dec72016,5,0
James Harden,Nikola Vucevic,John Henson,Carmelo Anthony,Courtney Lee,Tobias Harris,Goran Dragic,Tim Hardaway Jr.,292.368,219.25,42,Dec72016,5,0
John Henson,Blake Griffin,Wesley Matthews,Tobias Harris,Eric Bledsoe,Goran Dragic,Brandon Jennings,Al Horford,296.478,219.25,19,Dec72016,3,0
James Harden,John Henson,Jared Dudley,Kentavious Caldwell-Pope,Josh McRoberts,Kevin Durant,Goran Dragic,Elfrid Payton,292.298,218.75,3,Dec72016,6,0
James Harden,C.J. McCollum,Julius Randle,Jared Dudley,Danilo Gallinari,Dwight Powell,Tim Hardaway Jr.,Hassan Whiteside,292.098,218.5,41,Dec72016,6,0
Nikola Vucevic,Maurice Harkless,Marcus Smart,Rudy Gay,Eric Bledsoe,Goran Dragic,Tim Hardaway Jr.,Hassan Whiteside,292.398,218.25,39,Dec72016,5,0
C.J. McCollum,DeAndre Jordan,John Henson,Carmelo Anthony,Sean Kilpatrick,Kevin Durant,Deron Williams,Tim Hardaway Jr.,292.668,217.75,8,Dec72016,5,0
C.J. McCollum,Blake Griffin,Maurice Harkless,Sean Kilpatrick,Brandon Jennings,Tim Hardaway Jr.,Hassan Whiteside,Al Horford,299.178,216.5,6,Dec72016,3,0
Danilo Gallinari,Sean Kilpatrick,Wesley Matthews,Josh McRoberts,Giannis Antetokounmpo,Eric Bledsoe,Tim Hardaway Jr.,Hassan Whiteside,299.228,216.0,5,Dec72016,3,0
Nikola Vucevic,Blake Griffin,Courtney Lee,Marcus Smart,Eric Bledsoe,Kemba Walker,Tim Hardaway Jr.,Hassan Whiteside,292.478,214.5,30,Dec72016,5,0
C.J. McCollum,Greg Monroe,Julius Randle,Danilo Gallinari,Sean Kilpatrick,Goran Dragic,Emmanuel Mudiay,Hassan Whiteside,292.748,213.5,3,Dec72016,5,0
Sean Kilpatrick,Josh McRoberts,Marcus Smart,Evan Turner,Kevin Durant,Goran Dragic,Deron Williams,Hassan Whiteside,292.838,213.25,42,Dec72016,4,0
DeAndre Jordan,Blake Griffin,Jared Dudley,Kevin Durant,Eric Bledsoe,Elfrid Payton,Tim Hardaway Jr.,Al Horford,297.068,212.75,14,Dec72016,3,0
Nikola Vucevic,Kevin Love,Carmelo Anthony,Maurice Harkless,Wesley Matthews,Eric Bledsoe,Goran Dragic,Tim Hardaway Jr.,292.448,212.75,35,Dec72016,5,0
DeMarcus Cousins,Blake Griffin,Josh McRoberts,Marcus Smart,Evan Turner,Eric Bledsoe,Goran Dragic,Tim Hardaway Jr.,293.508,210.75,9,Dec72016,4,0
Wesley Matthews,Courtney Lee,Kevin Durant,Goran Dragic,Emmanuel Mudiay,Tim Hardaway Jr.,Hassan Whiteside,Al Horford,297.848,207.5,10,Dec72016,3,0
Nikola Vucevic,Danilo Gallinari,Maurice Harkless,Tobias Harris,Goran Dragic,Kemba Walker,Tim Hardaway Jr.,Hassan Whiteside,292.708,207.25,4,Dec72016,5,0
C.J. McCollum,John Henson,Sean Kilpatrick,Evan Turner,Kevin Durant,Emmanuel Mudiay,Elfrid Payton,Hassan Whiteside,293.378,200.25,14,Dec72016,4,0
Blake Griffin,Kentavious Caldwell-Pope,Josh McRoberts,Tobias Harris,Goran Dragic,Jeff Teague,Tim Hardaway Jr.,Hassan Whiteside,293.428,198.25,11,Dec72016,4,0
