Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
P.J. Tucker,Monta Ellis,Patrick Patterson,Jordan Clarkson,C.J. Miles,Kemba Walker,DeMarcus Cousins,LeBron James,280.358,235.75,17,Nov182016,5,10
Seth Curry,Patrick Patterson,DeAndre Jordan,Jordan Clarkson,C.J. Miles,Kemba Walker,DeMarcus Cousins,Mike Conley,280.048,235.75,22,Nov182016,6,10
Lou Williams,Jordan Clarkson,C.J. Miles,Chris Paul,Anthony Davis,Dwight Powell,Mike Conley,Marcus Morris,280.218,235.0,35,Nov182016,5,10
Monta Ellis,Jamal Crawford,Blake Griffin,Jordan Clarkson,Chris Paul,Kemba Walker,Dwight Powell,Rudy Gay,282.798,233.25,37,Nov182016,3,10
Ish Smith,Kenneth Faried,Marvin Williams,Brook Lopez,Evan Turner,Chris Paul,Kemba Walker,Rudy Gay,281.418,233.0,4,Nov182016,4,10
DeMar DeRozan,Ish Smith,Zach Randolph,Alex Len,Kemba Walker,Kyle Lowry,Dwight Powell,Rudy Gay,279.958,233.0,39,Nov182016,6,10
Monta Ellis,Blake Griffin,Ish Smith,Kenneth Faried,Zach Randolph,DeAndre Jordan,C.J. Miles,Chris Paul,281.688,232.75,46,Nov182016,3,10
Seth Curry,E'Twaun Moore,Ish Smith,Zach Randolph,Brook Lopez,Jordan Clarkson,Chris Paul,LeBron James,279.928,232.75,48,Nov182016,6,10
Monta Ellis,Kenneth Faried,Tony Parker,C.J. Miles,Kemba Walker,Isaiah Thomas,DeMarcus Cousins,Dwight Powell,280.318,231.75,22,Nov182016,5,10
Russell Westbrook,DeMar DeRozan,Jamal Crawford,Kenneth Faried,Jared Dudley,Brook Lopez,C.J. Miles,Dwight Powell,281.108,231.25,13,Nov182016,4,10
Monta Ellis,Thaddeus Young,Brook Lopez,Pau Gasol,Andre Roberson,Chris Paul,Isaiah Thomas,Rudy Gay,279.958,231.25,37,Nov182016,6,10
Avery Bradley,Seth Curry,Ish Smith,Brook Lopez,Marcus Smart,Chris Paul,Kyle Lowry,Dwight Powell,280.088,231.0,14,Nov182016,6,10
Jeff Teague,DeMar DeRozan,Lou Williams,Alex Len,C.J. Miles,Kyle Lowry,Tobias Harris,Mike Conley,282.108,229.75,44,Nov182016,3,10
Jeff Teague,DeMar DeRozan,Avery Bradley,Ish Smith,Kenneth Faried,Brook Lopez,C.J. Miles,Marcus Morris,281.088,229.0,15,Nov182016,4,10
Russell Westbrook,Kentavious Caldwell-Pope,Monta Ellis,Zach Randolph,Marvin Williams,Alex Len,C.J. Miles,Kemba Walker,281.018,228.25,17,Nov182016,4,10
Stephen Curry,Jamal Crawford,Blake Griffin,Jared Dudley,Pau Gasol,C.J. Miles,Chris Paul,Marcus Morris,280.728,228.25,33,Nov182016,4,10
Avery Bradley,Seth Curry,Kenneth Faried,Zaza Pachulia,C.J. Miles,Chris Paul,Kemba Walker,Mike Conley,280.318,227.25,21,Nov182016,5,10
Russell Westbrook,Jamal Crawford,Trevor Booker,Brook Lopez,Alex Len,C.J. Miles,Andre Roberson,Kemba Walker,280.628,226.5,40,Nov182016,4,10
Taurean Prince,DeMar DeRozan,Jamal Crawford,Kenneth Faried,Trevor Booker,Pau Gasol,Chris Paul,Kemba Walker,280.018,224.75,26,Nov182016,6,10
Jeff Teague,Kenneth Faried,Brook Lopez,DeAndre Jordan,C.J. Miles,Bojan Bogdanovic,Kemba Walker,Mike Conley,280.848,224.25,26,Nov182016,4,10
Jeff Teague,Monta Ellis,Seth Curry,Trevor Booker,Zach Randolph,Brook Lopez,C.J. Miles,Anthony Davis,279.958,224.0,38,Nov182016,6,10
Jeff Teague,Marvin Williams,Brook Lopez,Alex Len,C.J. Miles,Kemba Walker,Isaiah Thomas,Rudy Gay,280.288,220.75,27,Nov182016,5,10
Taurean Prince,DeMar DeRozan,Jamal Crawford,Thaddeus Young,C.J. Miles,Chris Paul,Draymond Green,Kyle Lowry,279.968,220.5,35,Nov182016,6,10
Jamal Crawford,Kenneth Faried,Marc Gasol,Nicolas Batum,C.J. Miles,Chris Paul,Kemba Walker,Marcus Morris,280.068,217.25,18,Nov182016,6,10
Seth Curry,J.J. Redick,Julius Randle,Marc Gasol,Brook Lopez,C.J. Miles,Chris Paul,Mike Conley,280.898,215.25,25,Nov182016,4,10
Monta Ellis,Julius Randle,Ish Smith,Alex Len,Jordan Clarkson,C.J. Miles,Kemba Walker,LeBron James,280.308,214.0,23,Nov182016,5,10
Russell Westbrook,Jamal Crawford,Pascal Siakam,Brook Lopez,Marcus Smart,C.J. Miles,Chris Paul,Marcus Morris,279.938,213.75,46,Nov182016,6,10
Jeff Teague,Thaddeus Young,Zach Randolph,Brook Lopez,C.J. Miles,Chris Paul,Mike Conley,Rudy Gay,281.198,212.75,10,Nov182016,4,10
Jamal Crawford,Alex Len,Zaza Pachulia,C.J. Miles,Chris Paul,Kemba Walker,LeBron James,Mike Conley,280.208,212.25,37,Nov182016,5,10
Monta Ellis,Jamal Crawford,Kenneth Faried,C.J. Miles,Anthony Davis,Kyle Lowry,Tobias Harris,Marcus Morris,279.928,211.75,47,Nov182016,6,10
Seth Curry,Brook Lopez,Bojan Bogdanovic,Kemba Walker,Kyle Lowry,Dwight Powell,Mike Conley,Rudy Gay,280.988,211.25,18,Nov182016,4,10
Jeff Teague,Monta Ellis,Seth Curry,Blake Griffin,C.J. Miles,Isaiah Thomas,Kyle Lowry,Dwight Powell,280.098,211.0,11,Nov182016,6,10
Jeff Teague,Seth Curry,Trevor Booker,Marvin Williams,Pau Gasol,C.J. Miles,Chris Paul,Kemba Walker,280.938,211.0,22,Nov182016,4,10
Jeff Teague,DeMar DeRozan,Monta Ellis,Trevor Booker,Tony Parker,Brook Lopez,C.J. Miles,Isaiah Thomas,280.278,210.5,29,Nov182016,5,10
DeMar DeRozan,Monta Ellis,Brook Lopez,Evan Turner,Chris Paul,Dwight Powell,Mike Conley,Eric Bledsoe,281.678,207.25,47,Nov182016,3,10
Stephen Curry,Monta Ellis,Zach Randolph,Brook Lopez,Alex Len,C.J. Miles,Bojan Bogdanovic,LeBron James,280.678,206.75,39,Nov182016,4,10
DeMar DeRozan,Monta Ellis,Thaddeus Young,Pau Gasol,C.J. Miles,Kemba Walker,Mike Conley,Marcus Morris,283.448,204.0,25,Nov182016,3,10
DeMar DeRozan,Seth Curry,Ish Smith,Jon Leuer,C.J. Miles,Chris Paul,Kemba Walker,Dwight Powell,280.548,203.0,44,Nov182016,4,10
Monta Ellis,Kenneth Faried,Tony Parker,Brook Lopez,Pau Gasol,C.J. Miles,LeBron James,Rudy Gay,279.948,199.75,41,Nov182016,6,10
Stephen Curry,Monta Ellis,Seth Curry,Trevor Booker,Brook Lopez,Pau Gasol,C.J. Miles,Rudy Gay,280.078,178.75,15,Nov182016,6,10
