Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Projected Value,Actual Scored,Iteration,date,Overlap Limit,Num_Games
DeMarcus Cousins,Jeremy Lin,Will Barton,Bojan Bogdanovic,Blake Griffin,Trevor Booker,Kyle Korver,T.J. Warren,278.878,219.0,10,Oct312016,3,4
DeMarcus Cousins,Chris Paul,Jeremy Lin,Austin Rivers,Bojan Bogdanovic,Jonas Valanciunas,Nikola Mirotic,Kenneth Faried,276.718,218.5,19,Oct312016,3,4
DeMarcus Cousins,Brandon Knight,Taj Gibson,Chris Paul,Austin Rivers,Blake Griffin,Kyle Korver,Wilson Chandler,266.838,218.5,6,Oct312016,6,4
DeMarcus Cousins,Doug McDermott,Rajon Rondo,Blake Griffin,Robin Lopez,Trevor Booker,DeMar DeRozan,Sean Kilpatrick,266.358,218.5,40,Oct312016,6,4
Tim Hardaway Jr.,Chris Paul,Jimmy Butler,Will Barton,Blake Griffin,Jonas Valanciunas,Robin Lopez,Wilson Chandler,266.748,218.25,13,Oct312016,6,4
DeMarcus Cousins,Eric Bledsoe,Bojan Bogdanovic,Blake Griffin,Tyson Chandler,Dwyane Wade,Jamal Crawford,Matt Barnes,267.438,217.75,13,Oct312016,5,4
Chris Paul,Eric Bledsoe,Emmanuel Mudiay,Jonas Valanciunas,Robin Lopez,Trevor Booker,Dwyane Wade,Danilo Gallinari,268.128,217.5,40,Oct312016,4,4
Brandon Knight,Chris Paul,Rajon Rondo,DeAndre Jordan,Jonas Valanciunas,Dwyane Wade,Kenneth Faried,Wilson Chandler,266.898,217.0,46,Oct312016,5,4
DeMarcus Cousins,Tim Hardaway Jr.,Chris Paul,Rajon Rondo,Blake Griffin,Kosta Koufos,Trevor Booker,Wilson Chandler,266.398,216.75,35,Oct312016,6,4
DeMarcus Cousins,Dennis Schroder,Jeremy Lin,Emmanuel Mudiay,Jimmy Butler,Bojan Bogdanovic,Tyson Chandler,Matt Barnes,266.338,216.0,45,Oct312016,6,4
Nikola Jokic,Chris Paul,Dennis Schroder,Rajon Rondo,Jimmy Butler,Mike Muscala,Dwyane Wade,Jamal Crawford,266.678,216.0,18,Oct312016,6,4
DeMarcus Cousins,Brandon Knight,Rajon Rondo,Blake Griffin,Alex Len,Trevor Booker,Sean Kilpatrick,Rudy Gay,266.888,215.75,47,Oct312016,5,4
DeMarcus Cousins,Rajon Rondo,Emmanuel Mudiay,Will Barton,Blake Griffin,Justin Hamilton,Kenneth Faried,Matt Barnes,268.118,215.0,41,Oct312016,4,4
DeMarcus Cousins,Michael Carter-Williams,Kent Bazemore,Jonas Valanciunas,Paul Millsap,Trevor Booker,DeMar DeRozan,Wilson Chandler,266.318,214.75,48,Oct312016,6,4
DeMarcus Cousins,Ty Lawson,Jimmy Butler,Trevor Booker,Dwyane Wade,Joe Harris,Rudy Gay,T.J. Warren,267.498,214.0,12,Oct312016,5,4
DeMarcus Cousins,Rajon Rondo,Austin Rivers,Blake Griffin,Kosta Koufos,Dwyane Wade,Kenneth Faried,Rudy Gay,267.858,213.5,48,Oct312016,4,4
Nikola Jokic,Rajon Rondo,Austin Rivers,Will Barton,Blake Griffin,Paul Millsap,Justin Hamilton,Dwyane Wade,266.838,213.25,5,Oct312016,6,4
Nikola Jokic,Eric Bledsoe,Rajon Rondo,DeAndre Jordan,Trevor Booker,DeMar DeRozan,Kenneth Faried,T.J. Warren,275.938,212.75,21,Oct312016,3,4
DeMarcus Cousins,Eric Bledsoe,Jimmy Butler,Will Barton,Jonas Valanciunas,Trevor Booker,Sean Kilpatrick,Matt Barnes,274.038,212.0,28,Oct312016,3,4
DeMarcus Cousins,Chris Paul,Michael Carter-Williams,Blake Griffin,Tyson Chandler,Trevor Booker,Joe Harris,Rudy Gay,269.198,212.0,11,Oct312016,4,4
DeMarcus Cousins,Austin Rivers,Kent Bazemore,Blake Griffin,Jonas Valanciunas,Sean Kilpatrick,Rudy Gay,T.J. Warren,268.018,210.75,44,Oct312016,4,4
Nikola Jokic,Eric Bledsoe,Rajon Rondo,Will Barton,Blake Griffin,Tyson Chandler,Dwyane Wade,Matt Barnes,267.648,210.5,6,Oct312016,5,4
DeMarcus Cousins,Brandon Knight,Emmanuel Mudiay,Jonas Valanciunas,DeMar DeRozan,Kenneth Faried,T.J. Warren,Thabo Sefolosha,272.978,209.75,35,Oct312016,3,4
DeMarcus Cousins,Eric Bledsoe,Ty Lawson,Kent Bazemore,Bojan Bogdanovic,Tyson Chandler,DeMar DeRozan,T.J. Warren,266.848,209.25,1,Oct312016,6,4
Nikola Jokic,Brandon Knight,Rajon Rondo,Austin Rivers,Jimmy Butler,DeAndre Jordan,Dwyane Wade,Rudy Gay,267.218,208.75,25,Oct312016,5,4
DeMarcus Cousins,Nikola Jokic,Emmanuel Mudiay,Austin Rivers,Bojan Bogdanovic,Trevor Booker,DeMar DeRozan,Rudy Gay,279.548,208.75,7,Oct312016,3,4
DeMarcus Cousins,Chris Paul,Rajon Rondo,Michael Carter-Williams,Kent Bazemore,Bojan Bogdanovic,Justin Hamilton,DeMar DeRozan,269.238,207.0,10,Oct312016,4,4
DeMarcus Cousins,Rajon Rondo,Austin Rivers,Jimmy Butler,Will Barton,Mike Muscala,DeMar DeRozan,T.J. Warren,274.788,207.0,23,Oct312016,3,4
DeMarcus Cousins,Brandon Knight,Chris Paul,Michael Carter-Williams,Will Barton,Mike Muscala,Dwyane Wade,Rudy Gay,268.318,207.0,31,Oct312016,4,4
DeMarcus Cousins,Taj Gibson,Eric Bledsoe,Rajon Rondo,Jimmy Butler,Bojan Bogdanovic,Kyle Korver,Kenneth Faried,271.868,206.75,44,Oct312016,3,4
Nikola Jokic,Brandon Knight,Eric Bledsoe,Blake Griffin,Alex Len,Dwyane Wade,Kenneth Faried,Rudy Gay,266.458,206.75,28,Oct312016,6,4
DeMarcus Cousins,Eric Bledsoe,Jeremy Lin,Michael Carter-Williams,Bojan Bogdanovic,Alex Len,DeMar DeRozan,Dwyane Wade,268.788,206.0,20,Oct312016,4,4
DeMarcus Cousins,Nikola Jokic,Rajon Rondo,Dwyane Wade,Sean Kilpatrick,Rudy Gay,T.J. Warren,Matt Barnes,268.208,205.75,36,Oct312016,4,4
DeMarcus Cousins,Eric Bledsoe,Kent Bazemore,Tyson Chandler,Trevor Booker,Dwyane Wade,Rudy Gay,T.J. Warren,266.998,205.75,38,Oct312016,5,4
DeMarcus Cousins,Doug McDermott,Tim Hardaway Jr.,Chris Paul,Michael Carter-Williams,Will Barton,Jonas Valanciunas,DeMar DeRozan,266.698,205.5,16,Oct312016,6,4
Nikola Jokic,DeMarre Carroll,Eric Bledsoe,Emmanuel Mudiay,Blake Griffin,Jonas Valanciunas,Dwyane Wade,Sean Kilpatrick,267.248,205.25,23,Oct312016,5,4
DeMarcus Cousins,Dennis Schroder,Rajon Rondo,Bojan Bogdanovic,Jonas Valanciunas,Trevor Booker,Dwyane Wade,Thabo Sefolosha,270.488,204.5,50,Oct312016,3,4
DeMarcus Cousins,Brandon Knight,Chris Paul,Rajon Rondo,Tyson Chandler,Trevor Booker,Jamal Crawford,T.J. Warren,268.778,204.0,21,Oct312016,4,4
DeMarcus Cousins,Jeremy Lin,Emmanuel Mudiay,Michael Carter-Williams,Jimmy Butler,Tyson Chandler,Rudy Gay,T.J. Warren,267.118,203.0,31,Oct312016,5,4
DeMarcus Cousins,Tim Hardaway Jr.,DeMarre Carroll,Blake Griffin,Jonas Valanciunas,Dwyane Wade,T.J. Warren,Matt Barnes,267.858,202.0,47,Oct312016,4,4
Nikola Jokic,Tim Hardaway Jr.,DeMarre Carroll,Chris Paul,Jonas Valanciunas,DeMar DeRozan,Dwyane Wade,Danilo Gallinari,269.068,202.0,13,Oct312016,4,4
Nikola Jokic,Brandon Knight,DeMarre Carroll,Chris Paul,Dennis Schroder,Jimmy Butler,Jonas Valanciunas,Sean Kilpatrick,266.458,200.75,29,Oct312016,6,4
Nikola Jokic,Jeremy Lin,Jimmy Butler,Will Barton,Jonas Valanciunas,Dwyane Wade,Kenneth Faried,T.J. Warren,278.208,198.25,13,Oct312016,3,4
DeMarcus Cousins,Tim Hardaway Jr.,Chris Paul,Rajon Rondo,Justin Hamilton,Kenneth Faried,Rudy Gay,T.J. Warren,266.968,198.0,40,Oct312016,5,4
Nikola Jokic,Brandon Knight,DeMarre Carroll,Chris Paul,Rajon Rondo,Jimmy Butler,Justin Hamilton,Dwyane Wade,267.308,195.25,21,Oct312016,5,4
DeMarcus Cousins,Nikola Jokic,Michael Carter-Williams,Kent Bazemore,Bojan Bogdanovic,Blake Griffin,Dwyane Wade,Matt Barnes,266.868,195.0,50,Oct312016,5,4
DeMarcus Cousins,Tim Hardaway Jr.,DeMarre Carroll,Chris Paul,Michael Carter-Williams,Jimmy Butler,Tyson Chandler,DeMar DeRozan,266.388,193.75,37,Oct312016,6,4
DeMarcus Cousins,Tim Hardaway Jr.,DeMarre Carroll,Chris Paul,Rajon Rondo,Jimmy Butler,Justin Hamilton,Trevor Booker,267.318,193.0,19,Oct312016,5,4
DeMarcus Cousins,Nikola Jokic,DeMarre Carroll,Chris Paul,Austin Rivers,Will Barton,Dwyane Wade,Sean Kilpatrick,267.398,192.5,16,Oct312016,5,4
Nikola Jokic,Brandon Knight,Eric Bledsoe,Austin Rivers,Kent Bazemore,Blake Griffin,Jonas Valanciunas,Dwyane Wade,266.838,191.75,2,Oct312016,6,4
