Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Terrence Jones,Dwyane Wade,E'Twaun Moore,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,Marc Gasol,NO,CHI,NO,LAC,PHO,MEM,MIA,MEM,PF,SG,SG,PG,SG/SF,PG,C,C,3500,6400,3900,8600,5900,6600,8400,6700,253.89,394.75,85,Nov42016
Kawhi Leonard,Terrence Jones,Dwyane Wade,Sean Kilpatrick,Chris Paul,Devin Booker,Mike Conley,Tyson Chandler,SA,NO,CHI,BKN,LAC,PHO,MEM,PHO,SF,PF,SG,SG,PG,SG/SF,PG,C,8300,3500,6400,4400,8600,5900,6600,4400,250.31,394.5,86,Nov42016
Carmelo Anthony,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,NY,NO,CHI,LAC,PHO,MEM,NY,NY,SF,PF,SG,PG,SG/SF,PG,PG,C,7600,3500,6400,8600,5900,6600,5600,4500,244.09,394.5,87,Nov42016
Julius Randle,Terrence Jones,Dwyane Wade,E'Twaun Moore,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,LAL,NO,CHI,NO,LAC,PHO,MEM,MIA,PF,PF,SG,SG,PG,SG/SF,PG,C,6100,3500,6400,3900,8600,5900,6600,8400,249.69,394.5,88,Nov42016
Rondae Hollis-Jefferson,Terrence Jones,Damian Lillard,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Mason Plumlee,BKN,NO,POR,LAC,PHO,MEM,NY,POR,SF,PF,PG,PG,SG/SF,PG,PG,C,3600,3500,9100,8600,5900,6600,5600,4900,245.52,394.5,89,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Marc Gasol,Tyson Chandler,NO,CHI,LAC,PHO,MEM,NY,MEM,PHO,PF,SG,PG,SG/SF,PG,PG,C,C,3500,6400,8600,5900,6600,5600,6700,4400,244.17,394.25,90,Nov42016
Carmelo Anthony,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Mason Plumlee,NY,NO,CHI,LAC,PHO,MEM,NY,POR,SF,PF,SG,PG,SG/SF,PG,PG,C,7600,3500,6400,8600,5900,6600,5600,4900,247.62,394.25,91,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Dwight Howard,Joakim Noah,NO,CHI,LAC,PHO,MEM,NY,ATL,NY,PF,SG,PG,SG/SF,PG,PG,C,C,3500,6400,8600,5900,6600,5600,7700,4500,249.2,394.25,92,Nov42016
Terrence Jones,Dwyane Wade,Lou Williams,Chris Paul,Devin Booker,Mike Conley,Hassan Whiteside,Tyson Chandler,NO,CHI,LAL,LAC,PHO,MEM,MIA,PHO,PF,SG,SG,PG,SG/SF,PG,C,C,3500,6400,4300,8600,5900,6600,8400,4400,249.34,394.25,93,Nov42016
Rondae Hollis-Jefferson,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,Tyson Chandler,BKN,CHI,LAC,PHO,MEM,NY,MIA,PHO,SF,SG,PG,SG/SF,PG,PG,C,C,3600,6400,8600,5900,6600,5600,8400,4400,243.64,394.25,94,Nov42016
Carmelo Anthony,Rondae Hollis-Jefferson,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Hassan Whiteside,NY,BKN,NO,LAC,PHO,MEM,NY,MIA,SF,SF,PF,PG,SG/SF,PG,PG,C,7600,3600,3500,8600,5900,6600,5600,8400,247.56,394.25,95,Nov42016
Kawhi Leonard,Rondae Hollis-Jefferson,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,SA,BKN,NO,LAC,PHO,MEM,NY,NY,SF,SF,PF,PG,SG/SF,PG,PG,C,8300,3600,3500,8600,5900,6600,5600,4500,238.3,394.0,96,Nov42016
Kawhi Leonard,Terrence Jones,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Mason Plumlee,Joakim Noah,SA,NO,LAC,PHO,MEM,NY,POR,NY,SF,PF,PG,SG/SF,PG,PG,C,C,8300,3500,8600,5900,6600,5600,4900,4500,252.83,394.0,97,Nov42016
Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Dwight Howard,Mason Plumlee,NO,CHI,LAC,PHO,MEM,NY,ATL,POR,PF,SG,PG,SG/SF,PG,PG,C,C,3500,6400,8600,5900,6600,5600,7700,4900,252.73,394.0,98,Nov42016
Markieff Morris,Terrence Jones,Dwyane Wade,Chris Paul,Devin Booker,Tyler Johnson,Mike Conley,Hassan Whiteside,WAS,NO,CHI,LAC,PHO,MIA,MEM,MIA,SF/PF,PF,SG,PG,SG/SF,PG/SG,PG,C,5500,3500,6400,8600,5900,4600,6600,8400,254.69,394.0,99,Nov42016
Markieff Morris,Terrence Jones,Damian Lillard,Chris Paul,Devin Booker,Mike Conley,Derrick Rose,Joakim Noah,WAS,NO,POR,LAC,PHO,MEM,NY,NY,SF/PF,PF,PG,PG,SG/SF,PG,PG,C,5500,3500,9100,8600,5900,6600,5600,4500,258.3,394.0,100,Nov42016
