Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Kevin Love,Nikola Vucevic,Russell Westbrook,Jameer Nelson,Meyers Leonard,Wilson Chandler,Richaun Holmes,Carmelo Anthony,CLE,ORL,OKC,DEN,POR,DEN,PHI,NY,PF/C,C,PG,PG/SG,PF,SF,PF,SF,7800,5700,12000,3800,3200,5700,3000,7500,256.22,421.5,37,Nov252016
Kevin Love,Nikola Vucevic,Russell Westbrook,Jameer Nelson,Meyers Leonard,Wilson Chandler,Brandon Ingram,Carmelo Anthony,CLE,ORL,OKC,DEN,POR,DEN,LAL,NY,PF/C,C,PG,PG/SG,PF,SF,SF,SF,7800,5700,12000,3800,3200,5700,3500,7500,269.72,421.5,38,Nov252016
Kevin Love,Nikola Vucevic,Jamal Crawford,Russell Westbrook,Jameer Nelson,Meyers Leonard,Wilson Chandler,Carmelo Anthony,CLE,ORL,LAC,OKC,DEN,POR,DEN,NY,PF/C,C,SG,PG,PG/SG,PF,SF,SF,7800,5700,3800,12000,3800,3200,5700,7500,265.97,421.5,39,Nov252016
Kevin Love,Nikola Vucevic,Russell Westbrook,Andrew Harrison,Jameer Nelson,Wilson Chandler,David Lee,Carmelo Anthony,CLE,ORL,OKC,MEM,DEN,DEN,SA,NY,PF/C,C,PG,PG,PG/SG,SF,PF,SF,7800,5700,12000,3100,3800,5700,3800,7500,271.48,421.25,40,Nov252016
Kevin Love,Russell Westbrook,Jameer Nelson,Mason Plumlee,Meyers Leonard,Wilson Chandler,David Lee,Carmelo Anthony,CLE,OKC,DEN,POR,POR,DEN,SA,NY,PF/C,PG,PG/SG,C,PF,SF,PF,SF,7800,12000,3800,5400,3200,5700,3800,7500,266.62,421.0,41,Nov252016
Kevin Love,Nikola Vucevic,Russell Westbrook,Jamal Murray,Andrew Harrison,Jameer Nelson,Wilson Chandler,Carmelo Anthony,CLE,ORL,OKC,DEN,MEM,DEN,DEN,NY,PF/C,C,PG,PG,PG,PG/SG,SF,SF,7800,5700,12000,3700,3100,3800,5700,7500,279.26,421.0,42,Nov252016
Kevin Love,Nikola Vucevic,Eric Bledsoe,Jamal Murray,John Wall,Jameer Nelson,Wilson Chandler,Carmelo Anthony,CLE,ORL,PHO,DEN,WAS,DEN,DEN,NY,PF/C,C,PG,PG,PG,PG/SG,SF,SF,7800,5700,7000,3700,8800,3800,5700,7500,285.92,421.0,43,Nov252016
Kevin Love,Nikola Vucevic,Nik Stauskas,Russell Westbrook,Matthew Dellavedova,Jameer Nelson,Wilson Chandler,Carmelo Anthony,CLE,ORL,PHI,OKC,MIL,DEN,DEN,NY,PF/C,C,SG,PG,PG/SG,PG/SG,SF,SF,7800,5700,3400,12000,3900,3800,5700,7500,281.53,421.0,44,Nov252016
Nicolas Batum,Nikola Vucevic,Russell Westbrook,Hollis Thompson,Jameer Nelson,Mason Plumlee,Wilson Chandler,Carmelo Anthony,CHA,ORL,OKC,PHI,DEN,POR,DEN,NY,SG/SF,C,PG,SG/SF,PG/SG,C,SF,SF,6600,5700,12000,3000,3800,5400,5700,7500,274.1,421.0,45,Nov252016
Kevin Love,Nikola Vucevic,Danny Green,Russell Westbrook,Jameer Nelson,Wilson Chandler,Brandon Ingram,Carmelo Anthony,CLE,ORL,SA,OKC,DEN,DEN,LAL,NY,PF/C,C,SG,PG,PG/SG,SF,SF,SF,7800,5700,3800,12000,3800,5700,3500,7500,276.68,421.0,46,Nov252016
