Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
20161101,4412,SF/PF,"Harris, Tobias",1.0,45.0,"$6,100",det,H,nyk,102,89,35.78,25pt 10rb 3as 1bl 3to 2trey 8-12fg 7-8ft
20161101,3986,SF/PF,"Durant, Kevin",1.0,38.25,"$10,500",gsw,A,por,127,104,30.72,20pt 5rb 2as 4st 1bl 2to 9-15fg 2-3ft
20161101,4566,SF,"Hill, Solomon",1.0,37.0,"$3,400",nor,H,mil,113,117,35.68,18pt 6rb 4as 2st 3trey 5-9fg 5-8ft
20161101,3510,SF,"Anthony, Carmelo",1.0,36.0,"$7,500",nyk,A,det,89,102,35.22,24pt 2rb 1as 4st 2to 2trey 8-18fg 6-7ft
20161101,4037,PF,"Young, Thaddeus",1.0,33.0,"$5,700",ind,H,lal,115,108,28.22,14pt 6rb 3as 2st 1bl 2trey 6-8fg
20161101,4407,SF,"Morris, Marcus",1.0,31.5,"$5,300",det,H,nyk,102,89,32.17,22pt 4rb 1as 1st 2trey 9-14fg 2-4ft
20161101,4798,SF/PF,"Nance, Larry",,31.25,"$3,200",lal,A,ind,108,115,29.50,11pt 5rb 1as 6st 1bl 3to 4-10fg 3-4ft
20161101,4571,SG/SF,"Snell, Tony",1.0,31.0,"$3,300",mil,A,nor,117,113,33.45,13pt 10rb 2as 1to 3trey 5-12fg
20161101,4928,PF,"Davis, Deyonta",,30.0,"$3,000",mem,A,min,80,116,26.15,17pt 6rb 1st 2bl 1to 7-8fg 3-5ft
20161101,4871,PF,"Porzingis, Kristaps",1.0,30.0,"$7,100",nyk,A,det,89,102,29.78,18pt 6rb 1as 1bl 2trey 7-18fg 2-2ft
20161101,4261,PF,"Aminu, Al-Farouq",1.0,29.5,"$4,400",por,H,gsw,104,127,29.65,6pt 10rb 3as 3st 1bl 3to 3-11fg 0-2ft
20161101,4904,SF/PF,"Saric, Dario",1.0,28.25,"$4,600",phi,H,orl,101,103,31.48,21pt 3rb 1as 1st 3to 3trey 9-15fg
20161101,4704,SF,"Wiggins, Andrew",1.0,26.25,"$6,400",min,H,mem,116,80,29.23,17pt 3rb 4as 3to 2trey 6-11fg 3-5ft
20161101,4787,SF,"Winslow, Justise",1.0,25.25,"$5,200",mia,H,sac,108,96,40.65,9pt 3rb 7as 1st 2to 2trey 3-15fg 1-2ft
20161101,3641,SF,"Iguodala, Andre",,24.75,"$3,700",gsw,A,por,127,104,24.22,11pt 5rb 5as 1to 1trey 4-7fg 2-3ft
20161101,4997,PF,"Layman, Jake",,24.25,"$3,000",por,H,gsw,104,127, 8.00,17pt 1rb 1as 1st 5trey 6-8fg
20161101,3783,SG/SF,"Miles, C.J.",,23.0,"$3,200",ind,H,lal,115,108,22.67,16pt 2rb 1st 1bl 1to 2trey 6-9fg 2-2ft
20161101,4728,SF/PF,"Parker, Jabari",1.0,23.0,"$6,000",mil,A,nor,117,113,29.28,21pt 2rb 1to 7-14fg 7-7ft
20161101,4908,PF,"Williams, Troy",1.0,22.5,"$3,000",mem,A,min,80,116,29.70,14pt 2rb 1as 2st 1bl 3to 4-7fg 6-7ft
20161101,4680,PF,"Randle, Julius",1.0,22.0,"$6,300",lal,A,ind,108,115,20.17,9pt 10rb 1st 3to 3-6fg 3-3ft
20161101,3304,SG/SF,"Johnson, Joe",1.0,21.75,"$4,900",uta,A,sas,106,91,34.28,8pt 3rb 5as 1st 1to 2trey 3-8fg
20161101,4705,SF/PF,"Gordon, Aaron",1.0,20.5,"$5,700",orl,A,phi,103,101,31.63,7pt 2rb 4as 3st 2to 3-10fg 1-1ft
20161101,4875,PF,"Bjelica, Nemanja",,20.0,"$3,000",min,H,mem,116,80,18.03,5pt 8rb 2as 1st 1to 1trey 2-4fg
20161101,4411,PF,"Leuer, Jon",,19.5,"$3,700",det,H,nyk,102,89,25.95,8pt 6rb 1st 1bl 4-9fg
20161101,4318,SG/SF,"Turner, Evan",,19.25,"$4,300",por,H,gsw,104,127,20.95,14pt 1rb 2as 1st 3to 1trey 5-6fg 3-4ft
20161101,4835,PF,"Holmes, Richaun",,18.75,"$3,700",phi,H,orl,101,103,23.15,6pt 7rb 2as 1bl 2to 3-6fg
20161101,3629,SF,"Deng, Luol",1.0,18.5,"$4,700",lal,A,ind,108,115,20.70,10pt 6rb 1as 1to 5-10fg
20161101,4168,SF/PF,"Johnson, James",,17.75,"$3,000",mia,H,sac,108,96,18.00,4pt 7rb 1as 1st 1bl 1to 1-5fg 2-2ft
20161101,3573,PF,"West, David",,17.5,"$3,000",gsw,A,por,127,104,10.93,4pt 4rb 3as 1st 1bl 2-3fg
20161101,4570,SF,"Covington, Robert",1.0,17.25,"$4,800",phi,H,orl,101,103,27.82,0pt 5rb 1as 3st 2bl 1to 0-6fg
20161101,4280,PF,"Favors, Derrick",1.0,16.25,"$6,200",uta,A,sas,106,91,15.62,6pt 3rb 3as 1bl 3-6fg
20161101,4264,PF,"Babbitt, Luke",1.0,14.75,"$3,100",mia,H,sac,108,96,24.03,10pt 1rb 1st 3trey 3-9fg 1-1ft
20161101,4226,SF/PF,"Cunningham, Dante",1.0,14.25,"$3,000",nor,H,mil,113,117,38.28,4pt 5rb 1as 1st 1trey 1-9fg 1-2ft
20161101,4594,SG/SF,"Muhammad, Shabazz",,14.0,"$3,000",min,H,mem,116,80,18.77,8pt 4rb 1as 1to 2-6fg 4-4ft
20161101,4083,SG/SF,"Rush, Brandon",,13.75,"$3,000",min,H,mem,116,80,18.83,9pt 1rb 1as 1bl 2to 2trey 3-6fg 1-2ft
20161101,4697,SG/SF,"Ennis, James",1.0,13.5,"$4,600",mem,A,min,80,116,20.92,5pt 4rb 2st 2to 1trey 2-5fg
20161101,4581,PF,"Green, JaMychal",1.0,13.5,"$4,600",mem,A,min,80,116,26.95,6pt 2rb 1as 1st 1bl 2to 1trey 2-8fg 1-2ft
20161101,3474,SF,"Barnes, Matt",1.0,13.5,"$3,900",sac,A,mia,96,108,22.97,0pt 8rb 2as 1st 3to 0-7fg
20161101,4071,SF/PF,"Beasley, Michael",,12.75,"$3,400",mil,A,nor,117,113,12.80,12pt 1rb 1to 5-9fg 2-2ft
20161101,4530,SF,"Harkless, Maurice",1.0,12.5,"$4,000",por,H,gsw,104,127,26.12,6pt 2rb 2bl 3-11fg
20161101,4838,SF,"Johnson, Stanley",,12.25,"$3,300",det,H,nyk,102,89,16.52,1pt 5rb 1as 1st 1bl 1to 0-4fg 1-2ft
20161101,4701,SF,"Ingles, Joe",,12.25,"$3,000",uta,A,sas,106,91,18.58,8pt 1rb 1st 2trey 3-4fg
20161101,4850,SF/PF,"Martin, Jarell",1.0,11.75,"$3,000",mem,A,min,80,116,26.23,7pt 3rb 1st 2to 3-7fg 1-3ft
